1,569.4315498503325
2,538.358975545217
3,508.46529771450685
4,489.160869961586
5,509.4508787078407
6,611.739465753003
7,822.8833126991159
8,1133.0873974028145
9,1502.1620390066746
10,1881.6526026496288
11,2232.2683388346713
12,2527.160067461156
13,2745.8983681662244
14,2870.100254133329
15,2886.478601721046
16,2793.7611639513507
17,2606.361122775772
18,2351.5291010825667
19,2062.1280265832743
20,1769.288708247371
21,1497.914826663513
22,1265.6667711838352
23,1084.4177681541976
24,962.5865183675955
25,906.8438731982764
26,922.1899688712084
27,1010.2608891142888
28,1166.7844131598508
29,1379.7932047292265
30,1629.8744554080147
31,1892.4544303388814
32,2140.954484400283
33,2349.7202598917493
34,2496.6584604790432
35,2566.061720637684
36,2551.4061205317685
37,2456.919551299574
38,2296.773999272714
39,2091.91993757671
40,1865.7965361724534
41,1640.5061382142094
42,1434.5124507549222
43,1262.0472283528647
44,1133.702094747057
45,1057.3475500916084
46,1038.5621599766082
47,1080.1242236349085
48,1180.715891051067
49,1333.5614054412156
50,1525.8985031009706
51,1739.7756616027193
52,1953.9685132949603
53,2146.4115879227707
54,2296.7208442592737
55,2388.7273459295684
56,2412.8767903843495
57,2367.917314944585
58,2261.114251449916
59,2106.680960526212
60,1922.9050643473186
61,1728.9801253124676
62,1542.5103045752728
63,1378.1804940758911
64,1247.51225646623
65,1159.2231180141816
66,1119.574751021391
67,1132.2384913585897
68,1197.56773386598
69,1311.6026966919985
70,1465.4085661639656
71,1645.26656189247
72,1833.8395177311772
73,2012.0367663941947
74,2161.200580372611
75,2265.3794886031055
76,2313.509084850835
77,2301.135308040527
78,2231.136001978778
79,2113.060639079841
80,1961.2133770786277
81,1792.1051148497274
82,1622.0696244862274
83,1465.6219147235238
84,1334.71919394261
85,1238.6980781589987
86,1184.4490190927602
87,1176.3994919617876
88,1216.0886937796631
89,1301.4418532324016
90,1426.1315331845817
91,1579.4765632953297
92,1747.1263537157372
93,1912.45806101476
94,2058.419856267701
95,2169.560032510226
96,2234.035851965076
97,2245.324080032862
98,2203.2215353214647
99,2113.763986925726
100,1988.0038992635561
101,1840.0105409583134
102,1684.71013531899
103,1536.1379207495138
104,1406.3940641531526
105,1305.2573221534797
106,1240.1668939952608
107,1216.2102009723535
108,1235.861037552653
109,1298.44795875985
110,1399.5846636806668
111,1530.9250530357135
112,1680.5263306444197
113,1833.8739302538547
114,1975.409397555896
115,2090.3281066489712
116,2166.4323648978816
117,2195.801613838852
118,2175.952231794835
119,2110.1462602944057
120,2006.69418910769
121,1877.4316920363651
122,1735.8285364279532
123,1595.2511475071026
124,1467.7358426140474
125,1363.355094830608
126,1290.0119956421568
127,1253.3756432463094
128,1256.6992937530315
129,1300.425469658586
130,1381.6958481718289
131,1494.0406041795025
132,1627.5245110001683
133,1769.4771026248754
134,1905.739319783913
135,2022.2416427511419
136,2106.7075856605807
137,2150.2658621011647
138,2148.698175457084
139,2103.0177812194333
140,2019.1771323293979
141,1906.9575012197986
142,1778.3610926827414
143,1645.9560244994564
144,1521.5537899081105
145,1415.3894820350608
146,1335.7447510927022
147,1288.8005314943614
148,1278.4813752020787
149,1306.1525325486673
150,1370.2051418606322
151,1465.7239656567015
152,1584.4874369517295
153,1715.4653222399825
154,1845.8182148658677
155,1962.2681077245593
156,2052.654680304992
157,2107.4766112990505
158,2121.181488135159
159,2092.9321922658523
160,2026.630320661889
161,1930.161941161216
162,1814.0712943365693
163,1690.034496125544
164,1569.5056449548651
165,1462.7634561627394
166,1378.3828391756276
167,1322.9907839769646
168,1301.1000751000815
169,1314.8630335437476
170,1363.7211990331473
171,1444.0765141821182
172,1549.194984109123
173,1669.522186218738
174,1793.4681502457286
175,1908.5829173067048
176,2002.9671538543914
177,2066.732762025579
178,2093.3028686455696
179,2080.307894307983
180,2029.8556970293707
181,1948.0826861679104
182,1844.0990494583175
183,1728.6200596157837
184,1612.6304951293973
185,1506.3428430064857
186,1418.5404099658736
187,1356.231740996406
188,1324.4488065162489
189,1326.0289601523325
190,1361.315595601851
191,1427.845724844148
192,1520.1925780001204
193,1630.1405221805417
194,1747.2846596972809
195,1860.0256031363667
196,1956.8358816059551
197,2027.632147730013
198,2065.0620036669393
199,2065.48642002533
200,2029.4418447459348
201,1961.451647414688
202,1869.2268983087413
203,1762.4727044487954
204,1651.609247242213
205,1546.6808532436091
206,1456.595007774652
207,1388.677251066134
208,1348.417510881614
209,1339.2571220851291
210,1362.326365787306
211,1416.1535761895723
212,1496.4717625828853
213,1596.286077721563
214,1706.316498961711
215,1815.82574732962
216,1913.7444557512802
217,1989.9488027977156
218,2036.516465991009
219,2048.762502393656
220,2025.8488546486965
221,1970.8162479187545
222,1890.0210816655508
223,1792.1254490237432
224,1686.9040647725585
225,1584.1387369910635
226,1492.777868234358
227,1420.398792606032
228,1372.892097243866
229,1354.2357027988862
230,1366.2547260940496
231,1408.352641799727
232,1477.2989520268245
233,1567.2164894550904
234,1669.8923127666333
235,1775.4538973333292
236,1873.3572351634182
237,1953.5651012302649
238,2007.7586187440086
239,2030.400418880628
240,2019.4555482339763
241,1976.607900761411
242,1906.9118002420703
243,1817.968026502394
244,1718.8382646647117
245,1618.9550637513407
246,1527.2260281591853
247,1451.4141025503318
248,1397.7550323830164
249,1370.7043484885476
250,1372.7062721311615
251,1403.9435198217873
252,1462.1174711037743
253,1542.3769878085918
254,1637.5202397188814
255,1738.5347462324385
256,1835.45363261801
257,1918.4317312426517
258,1978.9016291645414
259,2010.6435652978491
260,2010.5877359818303
261,1979.1829800207931
262,1920.2416371400448
263,1840.2978187396723
264,1747.645356502478
265,1651.2884368878238
266,1560.014505273941
267,1481.705106657802
268,1422.8860875077812
269,1388.4368265439857
270,1381.3561799708887
271,1402.5255948923188
272,1450.4884197275221
273,1521.337286637268
274,1608.827057368545
275,1704.7941883218346
276,1799.8879821583157
277,1884.5429708004353
278,1950.0707573128166
279,1989.7200000041403
280,1999.5348624892422
281,1978.8478158195194
282,1930.2953432536565
283,1859.3514947479414
284,1773.4994277977976
285,1681.2442144489648
286,1591.1767351219432
287,1511.229666541035
288,1448.1633630477656
289,1407.2303527587333
290,1391.9275447010955
291,1403.7663136629956
292,1442.0538474207485
293,1503.7521014998638
294,1583.5197135092908
295,1674.0256877477304
296,1766.5636068857866
297,1851.9203662526074
298,1921.3971257879793
299,1967.8453307667648
300,1986.5607754462912
301,1975.8748772469278
302,1937.3194931642975
303,1875.326120859853
304,1796.5360931574046
305,1708.893094028876
306,1620.7187807728467
307,1539.929672113378
308,1473.4642234816802
309,1426.898789319219
310,1404.1773413018054
311,1407.3810352028404
312,1436.5123694104414
313,1489.3351319170138
314,1561.360229412332
315,1646.0683264784273
316,1735.4160445792336
317,1820.6023728712328
318,1893.013719530104
319,1945.224903610728
320,1971.9105106885436
321,1970.5130001621296
322,1941.535136179372
323,1888.3928388256177
324,1816.8658427145485
325,1734.2829920647591
326,1648.628638568752
327,1567.7364929986124
328,1498.665997991834
329,1447.2684888107826
330,1417.8872408306027
331,1413.119893029761
332,1433.6035016215785
333,1477.8420636043816
334,1542.1488738658022
335,1620.7919887894934
336,1706.4014288254702
337,1790.6367201687535
338,1865.0523869184676
339,1922.0545229391512
340,1955.8146171657943
341,1962.9943918879203
342,1943.146404512556
343,1898.7066416692926
344,1834.5839639606331
345,1757.4481471337403
346,1674.8834261146844
347,1594.5755509944852
348,1523.64711534634
349,1468.175272135527
350,1432.8571829799291
351,1420.7584209938027
352,1433.0962154829936
353,1469.058397800151
354,1525.7125621113958
355,1598.0868375222292
356,1679.4882168080774
357,1762.0750468513938
358,1837.6412295982886
359,1898.520844711311
360,1938.4915685075491
361,1953.5389154677734
362,1942.3461162948731
363,1906.4125832696789
364,1849.7771008537181
365,1778.4152697968657
366,1699.454444740832
367,1620.3694089249402
368,1548.2878146375651
369,1489.462892829939
370,1448.901254359562
371,1430.0914733799111
372,1434.781560533277
373,1462.7913954023002
374,1511.896794817431
375,1577.8565461951835
376,1654.6518391698376
377,1734.9693260373256
378,1810.903099760993
379,1874.801583490879
380,1920.1496506914018
381,1942.3569051126067
382,1939.31968281753
383,1911.650480187242
384,1862.5281393393311
385,1797.2083004633203
386,1722.3111012895206
387,1645.0404030066354
388,1572.4709392480722
389,1510.981656996794
390,1465.844537571617
391,1440.9285072907858
392,1438.4670917793
393,1458.8644557581024
394,1500.560262322325
395,1560.0131489379107
396,1631.870768332057
397,1709.3693026717342
398,1784.954363614513
399,1851.0655243839537
400,1900.9879446201685
401,1929.6511516855985
402,1934.24753541264
403,1914.5576847795144
404,1872.9194003260243
405,1813.8514662371315
406,1743.4236165565048
407,1668.5124668711771
408,1596.0826682273087
409,1532.5878480873716
410,1483.5210784522455
411,1453.0905429513932
412,1443.9730210357093
413,1457.112603686864
414,1491.5706729126478
415,1544.4736356030269
416,1611.1235399922782
417,1685.3203564472046
418,1759.9037521653356
419,1827.4722400550595
420,1881.1966603891863
421,1915.617879088444
422,1927.306699959908
423,1915.271416791427
424,1881.0352312657
425,1828.372186072737
426,1762.765678897819
427,1690.7131540074358
428,1619.0134297144266
429,1554.1433912290663
430,1501.7724920986761
431,1466.407776581129
432,1451.1293084219762
433,1457.3797179071196
434,1484.8016591878777
435,1531.1571686480065
436,1592.386775465526
437,1662.8621112940093
438,1735.851469991524
439,1804.1717551780189
440,1860.957508096116
441,1900.447261287255
442,1918.6717670570922
443,1913.9297466646003
444,1886.9634949088816
445,1840.8026372572413
446,1780.3159902833793
447,1711.5748722417636
448,1641.1585789914027
449,1575.5157423259996
450,1520.4469319393227
451,1480.717919056905
452,1459.7736898810329
453,1459.5163134370073
454,1480.1312396065207
455,1519.9836128999193
456,1575.6338054984874
457,1642.0274824064406
458,1712.8887812733335
459,1781.3044564995155
460,1840.4435248437246
461,1884.3235273943462
462,1908.5150318245633
463,1910.6724341834781
464,1890.796594467908
465,1851.1812458051618
466,1796.0598397059355
467,1731.0362477839724
468,1662.419212898605
469,1596.5780605494003
470,1539.3986683992903
471,1495.865195117135
472,1469.7501321577197
473,1463.377825619198
474,1477.4398535740436
475,1510.8720154380167
476,1560.8336705410359
477,1622.8420005118776
478,1691.0974239460918
479,1759.0006522985916
480,1819.8190460531346
481,1867.4250939728463
482,1897.0068337579041
483,1905.6411154598954
484,1892.6321127513215
485,1859.5533549486652
486,1809.9899861464446
487,1749.0429561023184
488,1682.7027652671552
489,1617.2093462866537
490,1558.4875888753595
491,1511.6993890859749
492,1480.9078212820814
493,1468.8237815577857
494,1476.6096563441754
495,1503.7400495728311
496,1547.9505703376553
