X réel,Y réel
0.7692307692307692,0.0035087719298245723
0.8338461538461537,0.01403508771929829
0.8523076923076922,0.02631578947368418
0.9076923076923076,0.03508771929824561
0.9446153846153846,0.0491228070175439
1.0,0.05964912280701762
1.0646153846153845,0.07017543859649122
1.1292307692307693,0.0859649122807018
1.1753846153846153,0.09999999999999998
1.2492307692307691,0.1105263157894737
1.2953846153846154,0.12807017543859656
1.3507692307692307,0.14210526315789473
1.406153846153846,0.15438596491228074
1.4615384615384615,0.16666666666666674
1.5169230769230768,0.18070175438596492
1.5723076923076922,0.19298245614035092
1.636923076923077,0.2070175438596491
1.7015384615384617,0.22807017543859653
1.7476923076923077,0.23859649122807025
1.803076923076923,0.2543859649122807
1.8492307692307695,0.26315789473684215
1.9046153846153848,0.2807017543859649
1.9507692307692308,0.2929824561403509
2.0153846153846153,0.31228070175438605
2.0707692307692307,0.3298245614035088
2.153846153846154,0.3508771929824561
2.2,0.368421052631579
2.264615384615385,0.38596491228070173
2.3200000000000003,0.4035087719298246
2.3753846153846156,0.4175438596491229
2.4215384615384616,0.43508771929824563
2.4861538461538464,0.45614035087719307
2.5600000000000005,0.4736842105263158
2.6061538461538465,0.4894736842105264
2.661538461538462,0.5052631578947369
2.6984615384615385,0.5210526315789474
2.7446153846153845,0.536842105263158
2.7907692307692304,0.5491228070175439
2.8369230769230773,0.5631578947368421
2.8923076923076927,0.5807017543859649
2.947692307692308,0.5982456140350878
2.993846153846154,0.612280701754386
3.0307692307692307,0.6280701754385964
3.086153846153846,0.6473684210526316
3.132307692307692,0.6596491228070176
3.178461538461539,0.6789473684210527
3.2153846153846155,0.6964912280701755
3.298461538461539,0.7192982456140351
3.344615384615385,0.7350877192982457
3.372307692307693,0.749122807017544
3.418461538461539,0.7666666666666667
3.483076923076924,0.7894736842105263
3.52923076923077,0.8087719298245615
3.584615384615385,0.8298245614035088
3.621538461538462,0.8438596491228071
3.676923076923077,0.8719298245614036
3.741538461538462,0.8929824561403509
3.76923076923077,0.9105263157894737
3.815384615384616,0.9298245614035088
3.8707692307692314,0.9508771929824562
3.9261538461538468,0.9736842105263158
3.953846153846154,0.9877192982456141
