X réel,Y réel
0.1281690140845071,3.0357142857142856
0.12394366197183104,2.875
0.1281690140845071,2.75
0.1366197183098592,2.6026785714285716
0.1366197183098592,2.419642857142857
0.14929577464788737,2.1651785714285716
0.1661971830985916,1.7410714285714286
0.17887323943661979,1.4151785714285716
0.20422535211267612,1.1473214285714286
0.21690140845070427,0.96875
0.23802816901408455,0.7901785714285716
0.2633802816901409,0.6160714285714288
0.28873239436619724,0.4910714285714288
0.32676056338028175,0.3705357142857144
0.36056338028169016,0.28125
0.4070422535211268,0.20982142857142883
0.45774647887323944,0.15625
0.5169014084507042,0.1383928571428572
0.5845070422535211,0.11607142857142883
0.643661971830986,0.12946428571428603
0.6985915492957746,0.1517857142857144
0.7619718309859155,0.19196428571428603
0.8,0.23660714285714324
0.8253521126760563,0.2723214285714288
0.8633802816901408,0.3258928571428572
0.8971830985915493,0.37946428571428603
0.9309859154929577,0.4508928571428572
0.956338028169014,0.504464285714286
0.9943661971830986,0.5848214285714288
1.028169014084507,0.660714285714286
1.1169014084507043,0.84375
1.2056338028169016,1.0535714285714288
1.2943661971830984,1.2142857142857144
1.3492957746478873,1.34375
1.4211267605633804,1.4375
1.4887323943661972,1.5089285714285716
1.5816901408450703,1.580357142857143
1.6746478873239434,1.625
1.7380281690140844,1.6383928571428572
1.8056338028169012,1.6473214285714286
1.9028169014084506,1.6473214285714286
1.9873239436619716,1.6205357142857144
2.0464788732394363,1.6071428571428572
2.114084507042253,1.5848214285714286
2.177464788732394,1.5669642857142858
2.261971830985915,1.5401785714285716
2.346478873239436,1.5089285714285716
2.4267605633802813,1.4732142857142858
2.4985915492957744,1.4330357142857144
2.5661971830985912,1.40625
2.6380281690140843,1.3794642857142858
2.701408450704225,1.3526785714285716
2.76056338028169,1.3258928571428572
2.8239436619718306,1.2946428571428572
2.8704225352112673,1.28125
2.9422535211267604,1.2544642857142858
