"{1.01581982790816, 1}","{1.014316970327557, 0.98}","{1.0127581378466424, 0.96}","{1.0111401483995335, 0.94}","{1.0094595744390986, 0.9199999999999999}","{1.007712718838304, 0.8999999999999999}","{1.0058955879003786, 0.8799999999999999}","{1.0040038610661546, 0.8599999999999999}","{1.002032856838116, 0.8399999999999999}","{0.9999774943590579, 0.8199999999999998}","{0.997832249986549, 0.7999999999999998}","{0.9955911080875331, 0.7799999999999998}","{0.9932475051370653, 0.7599999999999998}","{0.9907942660366568, 0.7399999999999998}","{0.9882235313617803, 0.7199999999999998}","{0.9855266739987184, 0.6999999999999997}","{0.9826942033258536, 0.6799999999999997}","{0.9797156547193597, 0.6599999999999997}","{0.9765794617008374, 0.6399999999999997}","{0.9732728074712471, 0.6199999999999997}","{0.9697814518610893, 0.5999999999999996}","{0.9660895288313652, 0.5799999999999996}","{0.9621793085331051, 0.5599999999999996}","{0.958030916503243, 0.5399999999999996}","{0.9536220007535456, 0.5199999999999996}","{0.9489273351703804, 0.49999999999999956}","{0.9439183446221034, 0.47999999999999954}","{0.9385625332375048, 0.4599999999999995}","{0.9328227921625403, 0.4399999999999995}","{0.9266565562856218, 0.4199999999999995}","{0.9200147703337074, 0.39999999999999947}","{0.9128406125191977, 0.37999999999999945}","{0.9050679073215919, 0.35999999999999943}","{0.8966191362277699, 0.3399999999999994}","{0.8874029237067043, 0.3199999999999994}","{0.8773108314697046, 0.2999999999999994}","{0.86621323131815, 0.27999999999999936}","{0.853953936692257, 0.25999999999999934}","{0.8403431415976969, 0.23999999999999935}","{0.8251480211194757, 0.21999999999999936}","{0.8080800551866021, 0.19999999999999937}","{0.7887776887761037, 0.17999999999999938}","{0.7667822387098926, 0.1599999999999994}","{0.7415038234640963, 0.1399999999999994}","{0.7121721907353961, 0.1199999999999994}","{0.6777639289416508, 0.0999999999999994}","{0.6368908777555761, 0.07999999999999939}","{0.5876190717980772, 0.05999999999999939}","{0.5271415217049351, 0.03999999999999938}","{0.4510378913403044, 0.019999999999999383}"
"{2.384853909101958, 1}","{2.359811258841076, 0.98}","{2.3345212406289484, 0.96}","{2.308977701471344, 0.94}","{2.283174166631572, 0.9199999999999999}","{2.257103813732526, 0.8999999999999999}","{2.2307594441441916, 0.8799999999999999}","{2.2041334513096666, 0.8599999999999999}","{2.1772177856118233, 0.8399999999999999}","{2.150003915319474, 0.8199999999999998}","{2.122482783082227, 0.7999999999999998}","{2.094644757357296, 0.7799999999999998}","{2.066479578048628, 0.7599999999999998}","{2.0379762955239746, 0.7399999999999998}","{2.009123202026511, 0.7199999999999998}","{1.9799077543321024, 0.6999999999999997}","{1.9503164862934186, 0.6799999999999997}","{1.9203349096675915, 0.6599999999999997}","{1.8899474013216302, 0.6399999999999997}","{1.8591370745448772, 0.6199999999999997}","{1.827885631752342, 0.5999999999999996}","{1.7961731953140223, 0.5799999999999996}","{1.7639781125678677, 0.5599999999999996}","{1.7312767302387728, 0.5399999999999996}","{1.6980431324374299, 0.5199999999999996}","{1.664248835103633, 0.49999999999999956}","{1.6298624281048957, 0.47999999999999954}","{1.594849154101159, 0.4599999999999995}","{1.5591704106033248, 0.4399999999999995}","{1.5227831581963627, 0.4199999999999995}","{1.4856392134133867, 0.39999999999999947}","{1.4476843988759254, 0.37999999999999945}","{1.4088575155594405, 0.35999999999999943}","{1.3690890916914387, 0.3399999999999994}","{1.3282998488142854, 0.3199999999999994}","{1.2863988064327438, 0.2999999999999994}","{1.2432809201403547, 0.27999999999999936}","{1.1988241106569426, 0.25999999999999934}","{1.1528854872026815, 0.23999999999999935}","{1.1052964887940888, 0.21999999999999936}","{1.0558565453073268, 0.19999999999999937}","{1.0043246671978086, 0.17999999999999938}","{0.9504080516732577, 0.1599999999999994}","{0.8937462251930077, 0.1399999999999994}","{0.8338881588394547, 0.1199999999999994}","{0.7702575275979346, 0.0999999999999994}","{0.702095993680995, 0.07999999999999939}","{0.6283602768665134, 0.05999999999999939}","{0.5475042413008967, 0.03999999999999938}","{0.45690009937738396, 0.019999999999999383}"
"{2.7131369787463813, 1}","{2.679889498059033, 0.98}","{2.646426961820337, 0.96}","{2.612744014230421, 0.94}","{2.5788349957311723, 0.9199999999999999}","{2.5446939181613097, 0.8999999999999999}","{2.5103144373354085, 0.8799999999999999}","{2.4756898227238664, 0.8599999999999999}","{2.4408129238626133, 0.8399999999999999}","{2.4056761330649494, 0.8199999999999998}","{2.3702713439434304, 0.7999999999999998}","{2.334589905171162, 0.7799999999999998}","{2.2986225688203565, 0.7599999999999998}","{2.2623594325087657, 0.7399999999999998}","{2.2257898744535503, 0.7199999999999998}","{2.1889024803804547, 0.6999999999999997}","{2.151684961049158, 0.6799999999999997}","{2.11412405893524, 0.6599999999999997}","{2.076205442340526, 0.6399999999999997}","{2.037913584877319, 0.6199999999999997}","{1.9992316278768456, 0.5999999999999996}","{1.9601412227860018, 0.5799999999999996}","{1.9206223500198802, 0.5599999999999996}","{1.8806531099990649, 0.5399999999999996}","{1.840209481183696, 0.5199999999999996}","{1.7992650387687392, 0.49999999999999956}","{1.7577906262608631, 0.47999999999999954}","{1.7157539703311946, 0.4599999999999995}","{1.673119227006276, 0.4399999999999995}","{1.6298464442659792, 0.4199999999999995}","{1.5858909222382485, 0.39999999999999947}","{1.5412024471106358, 0.37999999999999945}","{1.495724368186428, 0.35999999999999943}","{1.4493924785815737, 0.3399999999999994}","{1.4021336479890958, 0.3199999999999994}","{1.3538641393949813, 0.2999999999999994}","{1.304487518580525, 0.27999999999999936}","{1.25389203250367, 0.25999999999999934}","{1.2019472850593258, 0.23999999999999935}","{1.148499967584127, 0.21999999999999936}","{1.0933682914974776, 0.19999999999999937}","{1.0363345932471861, 0.17999999999999938}","{0.9771352813095211, 0.1599999999999994}","{0.9154467534454266, 0.1399999999999994}","{0.8508648614152375, 0.1199999999999994}","{0.7828732734186761, 0.0999999999999994}","{0.7107908464521455, 0.07999999999999939}","{0.6336741352357688, 0.05999999999999939}","{0.5501072538877766, 0.03999999999999938}","{0.4576380621238893, 0.019999999999999383}"
"{3.023506621284091, 1}","{2.9816411454132155, 0.98}","{2.939634233740771, 0.96}","{2.8974810367558774, 0.94}","{2.8551764091712433, 0.9199999999999999}","{2.812714885916032, 0.8999999999999999}","{2.7700906556842235, 0.8799999999999999}","{2.7272975317321513, 0.8599999999999999}","{2.6843289195830318, 0.8399999999999999}","{2.641177781238554, 0.8199999999999998}","{2.597836595442904, 0.7999999999999998}","{2.554297313467497, 0.7799999999999998}","{2.510551309808087, 0.7599999999999998}","{2.4665893270818433, 0.7399999999999998}","{2.422401414297671, 0.7199999999999998}","{2.3779768575334503, 0.6999999999999997}","{2.333304101884388, 0.6799999999999997}","{2.2883706633512015, 0.6599999999999997}","{2.2431630290905145, 0.6399999999999997}","{2.197666544160863, 0.6199999999999997}","{2.1518652825427425, 0.5999999999999996}","{2.1057418997747046, 0.5799999999999996}","{2.0592774640200564, 0.5599999999999996}","{2.0124512617171835, 0.5399999999999996}","{1.9652405731555957, 0.5199999999999996}","{1.9176204123026477, 0.49999999999999956}","{1.869563223927191, 0.47999999999999954}","{1.8210385294571132, 0.4599999999999995}","{1.7720125109481548, 0.4399999999999995}","{1.7224475199071028, 0.4199999999999995}","{1.6723014942953955, 0.39999999999999947}","{1.6215272625759918, 0.37999999999999945}","{1.5700717077702084, 0.35999999999999943}","{1.5178747566079884, 0.3399999999999994}","{1.4648681481776826, 0.3199999999999994}","{1.4109739217872834, 0.2999999999999994}","{1.356102543163635, 0.27999999999999936}","{1.3001505586725404, 0.25999999999999934}","{1.2429976240477785, 0.23999999999999935}","{1.18450268885019, 0.21999999999999936}","{1.124499015676803, 0.19999999999999937}","{1.0627875461033849, 0.17999999999999938}","{0.9991278380508124, 0.1599999999999994}","{0.9332252742538482, 0.1399999999999994}","{0.8647122110100297, 0.1199999999999994}","{0.7931185361201925, 0.0999999999999994}","{0.7178219126539293, 0.07999999999999939}","{0.6379541349781909, 0.05999999999999939}","{0.5521967185896376, 0.03999999999999938}","{0.45822902703823554, 0.019999999999999383}"
"{3.06581446106436, 1}","{3.0227099456825997, 0.98}","{2.9794776435205295, 0.96}","{2.9361127255664, 0.94}","{2.892610067670157, 0.9199999999999999}","{2.8489642266511486, 0.8999999999999999}","{2.8051694139771723, 0.8799999999999999}","{2.761219466714569, 0.8599999999999999}","{2.7171078154098773, 0.8399999999999999}","{2.6728274485042, 0.8199999999999998}","{2.6283708728350246, 0.7999999999999998}","{2.583730069695274, 0.7799999999999998}","{2.538896445850443, 0.7599999999999998}","{2.4938607788076586, 0.7399999999999998}","{2.4486131555210697, 0.7199999999999998}","{2.403142903575884, 0.6999999999999997}","{2.3574385137328373, 0.6799999999999997}","{2.3114875525136243, 0.6599999999999997}","{2.2652765632728102, 0.6399999999999997}","{2.218790953913287, 0.6199999999999997}","{2.172014869049857, 0.5999999999999996}","{2.1249310440042684, 0.5799999999999996}","{2.077520637485333, 0.5599999999999996}","{2.029763039163252, 0.5399999999999996}","{1.9816356475484953, 0.5199999999999996}","{1.933113612580963, 0.49999999999999956}","{1.8841695360815394, 0.47999999999999954}","{1.83477312163253, 0.4599999999999995}","{1.7848907634286213, 0.4399999999999995}","{1.7344850610481999, 0.4199999999999995}","{1.6835142437357713, 0.39999999999999947}","{1.6319314833943708, 0.37999999999999945}","{1.5796840696854872, 0.35999999999999943}","{1.5267124128797143, 0.3399999999999994}","{1.4729488295821322, 0.3199999999999994}","{1.4183160519843765, 0.2999999999999994}","{1.3627253809968616, 0.27999999999999936}","{1.3060743745461014, 0.25999999999999934}","{1.2482439196417898, 0.23999999999999935}","{1.189094472205627, 0.21999999999999936}","{1.128461147337061, 0.19999999999999937}","{1.0661471767826405, 0.17999999999999938}","{1.0019149645420373, 0.1599999999999994}","{0.9354734483584461, 0.1399999999999994}","{0.8664594466590674, 0.1199999999999994}","{0.7944084734653701, 0.0999999999999994}","{0.7187053176777055, 0.07999999999999939}","{0.6384908519737448, 0.05999999999999939}","{0.5524583140650732, 0.03999999999999938}","{0.4583029318722354, 0.019999999999999383}"
"{1.3579774173263661, 1}","{1.3559818715291785, 0.98}","{1.3539128622862513, 0.96}","{1.3517662653037832, 0.94}","{1.3495376423764407, 0.9199999999999999}","{1.3472222110150749, 0.8999999999999999}","{1.344814810488963, 0.8799999999999999}","{1.342309863777811, 0.8599999999999999}","{1.3397013348510505, 0.8399999999999999}","{1.3369826805924068, 0.8199999999999998}","{1.3341467965713536, 0.7999999999999998}","{1.3311859557282841, 0.7799999999999998}","{1.3280917388706375, 0.7599999999999998}","{1.3248549556825207, 0.7399999999999998}","{1.3214655547060679, 0.7199999999999998}","{1.3179125204652162, 0.6999999999999997}","{1.3141837555463334, 0.6799999999999997}","{1.3102659450191323, 0.6599999999999997}","{1.3061444000481754, 0.6399999999999997}","{1.3018028768955145, 0.6199999999999997}","{1.297223366699692, 0.5999999999999996}","{1.2923858504121757, 0.5799999999999996}","{1.28726801201027, 0.5599999999999996}","{1.2818449015205804, 0.5399999999999996}","{1.2760885373823943, 0.5199999999999996}","{1.2699674351327448, 0.49999999999999956}","{1.2634460461350707, 0.47999999999999954}","{1.2564840858768513, 0.4599999999999995}","{1.2490357259270943, 0.4399999999999995}","{1.241048616555769, 0.4199999999999995}","{1.2324626977090987, 0.39999999999999947}","{1.2232087437273862, 0.37999999999999945}","{1.213206570793281, 0.35999999999999943}","{1.202362814097174, 0.3399999999999994}","{1.190568151962599, 0.3199999999999994}","{1.1776938136692277, 0.2999999999999994}","{1.1635871521793033, 0.27999999999999936}","{1.1480659863459604, 0.25999999999999934}","{1.130911310920355, 0.23999999999999935}","{1.1118578248614253, 0.21999999999999936}","{1.0905815229079254, 0.19999999999999937}","{1.0666833113065404, 0.17999999999999938}","{1.0396672224360486, 0.1599999999999994}","{1.0089112968740823, 0.1399999999999994}","{0.9736285886494057, 0.1199999999999994}","{0.9328151431794354, 0.0999999999999994}","{0.885181573275957, 0.07999999999999939}","{0.8290659812025152, 0.05999999999999939}","{0.7623303492371591, 0.03999999999999938}","{0.6822512997915786, 0.019999999999999383}"
"{2.935227983504229, 1}","{2.905568594359861, 0.98}","{2.875610598624856, 0.96}","{2.84534654397342, 0.94}","{2.81476859627896, 0.9199999999999999}","{2.783868509732294, 0.8999999999999999}","{2.7526375939166767, 0.8799999999999999}","{2.7210666774620105, 0.8599999999999999}","{2.689146067851491, 0.8399999999999999}","{2.65686550687821, 0.8199999999999998}","{2.624214121187303, 0.7999999999999998}","{2.591180367241922, 0.7799999999999998}","{2.5577519699514664, 0.7599999999999998}","{2.5239158540785676, 0.7399999999999998}","{2.489658067395567, 0.7199999999999998}","{2.454963694389269, 0.6999999999999997}","{2.4198167591091337, 0.6799999999999997}","{2.384200115506041, 0.6599999999999997}","{2.3480953233199653, 0.6399999999999997}","{2.3114825072156178, 0.6199999999999997}","{2.274340196439746, 0.5999999999999996}","{2.2366451417568682, 0.5799999999999996}","{2.1983721057860373, 0.5599999999999996}","{2.1594936220895264, 0.5399999999999996}","{2.119979717420681, 0.5199999999999996}","{2.079797590367546, 0.49999999999999956}","{2.038911238188478, 0.47999999999999954}","{1.9972810218424863, 0.4599999999999995}","{1.9548631569814847, 0.4399999999999995}","{1.9116091158723774, 0.4199999999999995}","{1.8674649216959436, 0.39999999999999947}","{1.82237031222824, 0.37999999999999945}","{1.7762577442801366, 0.35999999999999943}","{1.7290512031245922, 0.3399999999999994}","{1.6806647720333174, 0.3199999999999994}","{1.6310009054267656, 0.2999999999999994}","{1.5799483343221277, 0.27999999999999936}","{1.5273795138825892, 0.25999999999999934}","{1.4731474989298712, 0.23999999999999935}","{1.417082103196669, 0.21999999999999936}","{1.358985160862659, 0.19999999999999937}","{1.29862466403245, 0.17999999999999938}","{1.2357274980490727, 0.1599999999999994}","{1.1699704413032697, 0.1399999999999994}","{1.1009690453766074, 0.1199999999999994}","{1.0282639777511826, 0.0999999999999994}","{0.9513044004157724, 0.07999999999999939}","{0.8694279149663047, 0.05999999999999939}","{0.7818361261369305, 0.03999999999999938}","{0.687561983873847, 0.019999999999999383}"
"{3.312515634190136, 1}","{3.2733178015326523, 0.98}","{3.2338588319935435, 0.96}","{3.1941322404748536, 0.94}","{3.154131185416949, 0.9199999999999999}","{3.1138484405944484, 0.8999999999999999}","{3.0732763640860714, 0.8799999999999999}","{3.0324068640670014, 0.8599999999999999}","{2.991231361041233, 0.8399999999999999}","{2.9497407460588665, 0.8199999999999998}","{2.9079253344029694, 0.7999999999999998}","{2.8657748141585677, 0.7799999999999998}","{2.823278188971549, 0.7599999999999998}","{2.7804237142156385, 0.7399999999999998}","{2.737198825640161, 0.7199999999999998}","{2.6935900594404267, 0.6999999999999997}","{2.6495829624979925, 0.6799999999999997}","{2.6051619913410895, 0.6599999999999997}","{2.560310398110266, 0.6399999999999997}","{2.515010101520885, 0.6199999999999997}","{2.469241540444129, 0.5999999999999996}","{2.4229835072908865, 0.5799999999999996}","{2.3762129578463775, 0.5599999999999996}","{2.32890479356134, 0.5399999999999996}","{2.2810316115083102, 0.5199999999999996}","{2.2325634162468053, 0.49999999999999956}","{2.1834672866469607, 0.47999999999999954}","{2.133706989253764, 0.4599999999999995}","{2.0832425279462354, 0.4399999999999995}","{2.0320296173849757, 0.4199999999999995}","{1.9800190649070815, 0.39999999999999947}","{1.9271560419870228, 0.37999999999999945}","{1.8733792219262049, 0.35999999999999943}","{1.8186197548316314, 0.3399999999999994}","{1.7628000438599272, 0.3199999999999994}","{1.7058322777687571, 0.2999999999999994}","{1.6476166635253706, 0.27999999999999936}","{1.5880392885046142, 0.25999999999999934}","{1.5269695239900165, 0.23999999999999935}","{1.4642568595797005, 0.21999999999999936}","{1.3997270310908876, 0.19999999999999937}","{1.3331772724173134, 0.17999999999999938}","{1.2643704851331437, 0.1599999999999994}","{1.1930280806500135, 0.1399999999999994}","{1.1188212128340316, 0.1199999999999994}","{1.04136008960748, 0.0999999999999994}","{0.9601810255902802, 0.07999999999999939}","{0.8747308080700178, 0.05999999999999939}","{0.7843474515925576, 0.03999999999999938}","{0.6882339695846033, 0.019999999999999383}"
"{3.6691746229754414, 1}","{3.619973371664015, 0.98}","{3.5705963257498365, 0.96}","{3.521037630947831, 0.94}","{3.4712910898630005, 0.9199999999999999}","{3.4213501351503868, 0.8999999999999999}","{3.371207800034396, 0.8799999999999999}","{3.3208566858785873, 0.8599999999999999}","{3.270288926446864, 0.8399999999999999}","{3.2194961484481275, 0.8199999999999998}","{3.168469427899202, 0.7999999999999998}","{3.117199241768504, 0.7799999999999998}","{3.065675414284683, 0.7599999999999998}","{3.0138870571998715, 0.7399999999999998}","{2.961822503185788, 0.7199999999999998}","{2.9094692314089117, 0.6999999999999997}","{2.8568137841766794, 0.6799999999999997}","{2.803841673364727, 0.6599999999999997}","{2.750537275110099, 0.6399999999999997}","{2.696883711003265, 0.6199999999999997}","{2.6428627136872884, 0.5999999999999996}","{2.5884544744055376, 0.5799999999999996}","{2.5336374695800483, 0.5599999999999996}","{2.4783882629523664, 0.5399999999999996}","{2.4226812791527004, 0.5199999999999996}","{2.3664885437488263, 0.49999999999999956}","{2.3097793838261778, 0.47999999999999954}","{2.2525200819322393, 0.4599999999999995}","{2.194673474706725, 0.4399999999999995}","{2.136198485656958, 0.4199999999999995}","{2.077049579222949, 0.39999999999999947}","{2.0171761204036085, 0.37999999999999945}","{1.9565216206176477, 0.35999999999999943}","{1.8950228459887557, 0.3399999999999994}","{1.832608758615096, 0.3199999999999994}","{1.769199254336678, 0.2999999999999994}","{1.7047036516857115, 0.27999999999999936}","{1.6390188756861377, 0.25999999999999934}","{1.572027266484901, 0.23999999999999935}","{1.5035939259766486, 0.21999999999999936}","{1.4335634952381118, 0.19999999999999937}","{1.3617562315919876, 0.17999999999999938}","{1.287963226944756, 0.1599999999999994}","{1.2119405801594743, 0.1399999999999994}","{1.1334023083386233, 0.1199999999999994}","{1.0520117574469918, 0.0999999999999994}","{0.9673712447572178, 0.07999999999999939}","{0.879009578284423, 0.05999999999999939}","{0.7863666871580548, 0.03999999999999938}","{0.6887727132632584, 0.019999999999999383}"
"{3.717792261323982, 1}","{3.667153693594753, 0.98}","{3.6163551481364054, 0.96}","{3.565390800760412, 0.94}","{3.514254485458077, 0.9199999999999999}","{3.462939667736833, 0.8999999999999999}","{3.4114394153530854, 0.8799999999999999}","{3.3597463661159197, 0.8599999999999999}","{3.3078526924186735, 0.8399999999999999}","{3.2557500620978845, 0.8199999999999998}","{3.203429595149997, 0.7999999999999998}","{3.1508818157855223, 0.7799999999999998}","{3.098096599212116, 0.7599999999999998}","{3.0450631124388834, 0.7399999999999998}","{2.9917697483046815, 0.7199999999999998}","{2.938204051782054, 0.6999999999999997}","{2.884352637467182, 0.6799999999999997}","{2.830201096994189, 0.6599999999999997}","{2.77573389487494, 0.6399999999999997}","{2.7209342510320242, 0.6199999999999997}","{2.6657840079722286, 0.5999999999999996}","{2.6102634801808757, 0.5799999999999996}","{2.554351282878588, 0.5599999999999996}","{2.4980241367362446, 0.5399999999999996}","{2.441256644499049, 0.5199999999999996}","{2.3840210346661546, 0.49999999999999956}","{2.326286866406276, 0.47999999999999954}","{2.268020688697727, 0.4599999999999995}","{2.2091856452019853, 0.4399999999999995}","{2.1497410145765907, 0.4199999999999995}","{2.08964167367293, 0.39999999999999947}","{2.028837468272389, 0.37999999999999945}","{1.967272472519906, 0.35999999999999943}","{1.9048841138621098, 0.3399999999999994}","{1.8416021348331193, 0.3199999999999994}","{1.7773473562133058, 0.2999999999999994}","{1.7120301975326115, 0.27999999999999936}","{1.6455489002461876, 0.25999999999999934}","{1.5777873856914026, 0.23999999999999935}","{1.5086126637188753, 0.21999999999999936}","{1.4378716882825522, 0.19999999999999937}","{1.3653875331934644, 0.17999999999999938}","{1.290954735119445, 0.1599999999999994}","{1.2143336231626083, 0.1399999999999994}","{1.135243427548573, 0.1199999999999994}","{1.0533539363583035, 0.0999999999999994}","{0.968275442035777, 0.07999999999999939}","{0.8795466350016681, 0.05999999999999939}","{0.7866197071845945, 0.03999999999999938}","{0.6888401265269217, 0.019999999999999383}"
"{1.4111243926177248, 1}","{1.4090626863622575, 0.98}","{1.4069252083701944, 0.96}","{1.4047077125311054, 0.94}","{1.402405630196947, 0.9199999999999999}","{1.4000140390430886, 0.8999999999999999}","{1.3975276282618696, 0.8799999999999999}","{1.3949406595762288, 0.8599999999999999}","{1.3922469234756722, 0.8399999999999999}","{1.3894396899813461, 0.8199999999999998}","{1.3865116531283639, 0.7999999999999998}","{1.3834548682112824, 0.7799999999999998}","{1.3802606806763422, 0.7599999999999998}","{1.3769196453337573, 0.7399999999999998}","{1.3734214343288627, 0.7199999999999998}","{1.3697547320107635, 0.6999999999999997}","{1.3659071144795902, 0.6799999999999997}","{1.3618649111593508, 0.6599999999999997}","{1.3576130452022004, 0.6399999999999997}","{1.3531348488748234, 0.6199999999999997}","{1.3484118492593562, 0.5999999999999996}","{1.3434235185839636, 0.5799999999999996}","{1.338146982235814, 0.5599999999999996}","{1.3325566759125245, 0.5399999999999996}","{1.326623941360638, 0.5199999999999996}","{1.3203165475999858, 0.49999999999999956}","{1.313598121272894, 0.47999999999999954}","{1.306427465574827, 0.4599999999999995}","{1.2987577418120975, 0.4399999999999995}","{1.2905354806021805, 0.4199999999999995}","{1.2816993805105326, 0.39999999999999947}","{1.2721788397831821, 0.37999999999999945}","{1.2618921507079126, 0.35999999999999943}","{1.2507442646073774, 0.3399999999999994}","{1.2386240064944334, 0.3199999999999994}","{1.22540057921223, 0.2999999999999994}","{1.2109191435083708, 0.27999999999999936}","{1.1949951875149432, 0.25999999999999934}","{1.1774072990510476, 0.23999999999999935}","{1.1578878170837932, 0.21999999999999936}","{1.136110651965513, 0.19999999999999937}","{1.1116753136921138, 0.17999999999999938}","{1.0840858629459975, 0.1599999999999994}","{1.0527231093984872, 0.1399999999999994}","{1.016807993807471, 0.1199999999999994}","{0.9753539376896698, 0.0999999999999994}","{0.9271066814136201, 0.07999999999999939}","{0.8704734337024437, 0.05999999999999939}","{0.8034529790012679, 0.03999999999999938}","{0.7236029509965227, 0.019999999999999383}"
"{3.016257994920923, 1}","{2.985955174436976, 0.98}","{2.9553469084925807, 0.96}","{2.9244255866460445, 0.94}","{2.8931832102638464, 0.9199999999999999}","{2.861611362289963, 0.8999999999999999}","{2.8297011739541023, 0.8799999999999999}","{2.7974432880411393, 0.8599999999999999}","{2.764827818289518, 0.8399999999999999}","{2.7318443044258927, 0.8199999999999998}","{2.698481662263677, 0.7999999999999998}","{2.664728128209453, 0.7799999999999998}","{2.6305711974224653, 0.7599999999999998}","{2.5959975547408476, 0.7399999999999998}","{2.5609929973570216, 0.7199999999999998}","{2.525542348048484, 0.6999999999999997}","{2.4896293575716224, 0.6799999999999997}","{2.4532365945832795, 0.6599999999999997}","{2.416345321170356, 0.6399999999999997}","{2.3789353517186225, 0.6199999999999997}","{2.3409848924389416, 0.5999999999999996}","{2.302470358359416, 0.5799999999999996}","{2.263366163988491, 0.5599999999999996}","{2.223644483097981, 0.5399999999999996}","{2.1832749721776117, 0.5199999999999996}","{2.1422244509827877, 0.49999999999999956}","{2.100456532231673, 0.47999999999999954}","{2.0579311908025426, 0.4599999999999995}","{2.0146042606861707, 0.4399999999999995}","{1.9704268453220133, 0.4199999999999995}","{1.9253446236984515, 0.39999999999999947}","{1.8792970305222438, 0.37999999999999945}","{1.832216283676409, 0.35999999999999943}","{1.7840262258302841, 0.3399999999999994}","{1.7346409391227802, 0.3199999999999994}","{1.683963081986632, 0.2999999999999994}","{1.6318818850240429, 0.27999999999999936}","{1.5782707281150248, 0.25999999999999934}","{1.5229842035285095, 0.23999999999999935}","{1.4658545502470754, 0.21999999999999936}","{1.4066873248514489, 0.19999999999999937}","{1.345256158833524, 0.17999999999999938}","{1.281296451828147, 0.1599999999999994}","{1.2144978880277248, 0.1399999999999994}","{1.1444957878186943, 0.1199999999999994}","{1.070861621434447, 0.0999999999999994}","{0.9930937361861271, 0.07999999999999939}","{0.9106109671895983, 0.05999999999999939}","{0.822755433488728, 0.03999999999999938}","{0.7288192963759484, 0.019999999999999383}"
"{3.4002381050096786, 1}","{3.360210036576975, 0.98}","{3.319914754698435, 0.96}","{3.2793456422369784, 0.94}","{3.238495720379139, 0.9199999999999999}","{3.1973576201836154, 0.8999999999999999}","{3.1559235512955097, 0.8799999999999999}","{3.1141852674750754, 0.8599999999999999}","{3.072134028566468, 0.8399999999999999}","{3.029760558442798, 0.8199999999999998}","{2.9870549984309185, 0.7999999999999998}","{2.9440068556158097, 0.7799999999999998}","{2.9006049453561786, 0.7599999999999998}","{2.8568373272228618, 0.7399999999999998}","{2.8126912334554235, 0.7199999999999998}","{2.768152988882351, 0.6999999999999997}","{2.723207921082899, 0.6799999999999997}","{2.677840259354582, 0.6599999999999997}","{2.6320330208089837, 0.6399999999999997}","{2.5857678816291663, 0.6199999999999997}","{2.539025031160029, 0.5999999999999996}","{2.4917830060965827, 0.5799999999999996}","{2.4440185015010405, 0.5599999999999996}","{2.395706154787815, 0.5399999999999996}","{2.346818298043208, 0.5199999999999996}","{2.2973246731452073, 0.49999999999999956}","{2.2471921030243514, 0.47999999999999954}","{2.1963841110405458, 0.4599999999999995}","{2.1448604787674057, 0.4399999999999995}","{2.092576730398431, 0.4199999999999995}","{2.039483529439675, 0.39999999999999947}","{1.9855259701927528, 0.37999999999999945}","{1.9306427426342143, 0.35999999999999943}","{1.874765144496595, 0.3399999999999994}","{1.817815908464325, 0.3199999999999994}","{1.7597078052222563, 0.2999999999999994}","{1.700341974478245, 0.27999999999999936}","{1.6396059259913736, 0.25999999999999934}","{1.5773711412845317, 0.23999999999999935}","{1.513490195008286, 0.21999999999999936}","{1.447793304996838, 0.19999999999999937}","{1.3800842167936131, 0.17999999999999938}","{1.3101353421225617, 0.1599999999999994}","{1.2376821228339028, 0.1399999999999994}","{1.1624167266455974, 0.1199999999999994}","{1.0839814917533275, 0.0999999999999994}","{1.001963225317615, 0.07999999999999939}","{0.9158909801180574, 0.05999999999999939}","{0.8252433799737752, 0.03999999999999938}","{0.7294798377987698, 0.019999999999999383}"
