3,4,0.018246182790797476,-0.18716216913789763
3,3.9,0.018103217300766583,-0.18702083600173733
3,3.8,0.01795337792326414,-0.1868726992844233
3,3.6999999999999997,0.017796158439214754,-0.18671725735238837
3,3.5999999999999996,0.01763100187026867,-0.18655395821407303
3,3.4999999999999996,0.017457293981878987,-0.1863821930670065
3,3.3999999999999995,0.017274355767672035,-0.18620128883185172
3,3.2999999999999994,0.01708143472456279,-0.1860104994838611
3,3.1999999999999993,0.016877694686998786,-0.18580899595100958
3,3.099999999999999,0.016662203936859125,-0.18559585429660364
3,2.999999999999999,0.016433921240181247,-0.18537004183877437
3,2.899999999999999,0.016191679380131208,-0.1851304007779325
3,2.799999999999999,0.015934165650874563,-0.18487562879864122
3,2.699999999999999,0.015659898643502118,-0.18460425597911173
3,2.5999999999999988,0.015367200483846984,-0.1843146171706647
3,2.4999999999999987,0.015054163459393033,-0.18400481878701175
3,2.3999999999999986,0.014718609683879516,-0.18367269865515598
3,2.2999999999999985,0.014358042067998929,-0.18331577719962724
3,2.1999999999999984,0.013969584364107177,-0.18293119773167346
3,2.0999999999999983,0.013549907386103122,-0.18251565294821562
3,1.9999999999999982,0.013095137612430023,-0.18206529385186107
3,1.8999999999999981,0.0126007431753196,-0.18157561609743308
3,1.799999999999998,0.012061390600810216,-0.18104131712962776
3,1.699999999999998,0.011470763421597693,-0.18045611522970628
3,1.5999999999999979,0.010821330695592032,-0.17981251849208413
3,1.4999999999999978,0.010104049182079224,-0.17910152745689042
3,1.3999999999999977,0.009307976972180262,-0.178312249145509
3,1.2999999999999976,0.008419768058591511,-0.17743139189371962
3,1.1999999999999975,0.007423005730332881,-0.17644259870876455
3,1.0999999999999974,0.006297316511903486,-0.17532556059548715
3,0.9999999999999974,0.005017183851608065,-0.17405482859287638
3,0.8999999999999975,0.0035503490147701638,-0.17259821121258692
3,0.7999999999999975,0.0018556389115814416,-0.17091459579613874
3,0.6999999999999975,-0.00012002637707388651,-0.16895094477176273
