3,11.2,"equilibrium"
5,11.200000000000005,"equilibrium"
10,11.2,"equilibrium"
20,11.2,"equilibrium"
30,11.2,"equilibrium"
40,11.2,"equilibrium"
50,11.2,"equilibrium"
60,11.2,"equilibrium"
70,11.2,"equilibrium"
80,11.2,"equilibrium"
90,11.199999999999998,"equilibrium"
100,11.2,"equilibrium"
