"{2.959002362603239, 1}","{2.9188919683368924, 0.98}","{2.87865341880654, 0.96}","{2.838281738302409, 0.94}","{2.7977716433585686, 0.9199999999999999}","{2.7571175174888785, 0.8999999999999999}","{2.716313383319296, 0.8799999999999999}","{2.675352871789637, 0.8599999999999999}","{2.634229188054131, 0.8399999999999999}","{2.5929350736515184, 0.8199999999999998}","{2.5514627644500685, 0.7999999999999998}","{2.509803943799182, 0.7799999999999998}","{2.467949690222588, 0.7599999999999998}","{2.4258904188863313, 0.7399999999999998}","{2.383615815942954, 0.7199999999999998}","{2.3411147647027826, 0.6999999999999997}","{2.2983752623997273, 0.6799999999999997}","{2.255384326100926, 0.6599999999999997}","{2.212127886044557, 0.6399999999999997}","{2.168590664370599, 0.6199999999999997}","{2.1247560368206493, 0.5999999999999996}","{2.080605874507027, 0.5799999999999996}","{2.0361203622686928, 0.5599999999999996}","{1.9912777894118086, 0.5399999999999996}","{1.9460543077404022, 0.5199999999999996}","{1.9004236506699832, 0.49999999999999956}","{1.854356805820128, 0.47999999999999954}","{1.8078216317206157, 0.4599999999999995}","{1.7607824070235625, 0.4399999999999995}","{1.7131992977452435, 0.4199999999999995}","{1.6650277243572251, 0.39999999999999947}","{1.6162176057227915, 0.37999999999999945}","{1.566712450533414, 0.35999999999999943}","{1.5164482584701642, 0.3399999999999994}","{1.4653521819756772, 0.3199999999999994}","{1.413340884047189, 0.2999999999999994}","{1.3603185059997334, 0.27999999999999936}","{1.3061741288003117, 0.25999999999999934}","{1.2507785676537817, 0.23999999999999935}","{1.1939802741471968, 0.21999999999999936}","{1.1356000195495513, 0.19999999999999937}","{1.0754238710482722, 0.17999999999999938}","{1.0131936989991175, 0.1599999999999994}","{0.948593960689572, 0.1399999999999994}","{0.8812325516645498, 0.1199999999999994}","{0.81061149821925, 0.0999999999999994}","{0.7360785410477378, 0.07999999999999939}","{0.6567381541698467, 0.05999999999999939}","{0.571261853905948, 0.03999999999999938}","{0.47738889573760207, 0.019999999999999383}"
"{3.031347780213419, 1}","{2.9901988253269796, 0.98}","{2.9489196429913256, 0.96}","{2.9075051607644524, 0.94}","{2.865949993831925, 0.9199999999999999}","{2.8242484194745985, 0.8999999999999999}","{2.782394348916023, 0.8799999999999999}","{2.740381296221714, 0.8599999999999999}","{2.698202343879648, 0.8399999999999999}","{2.65585010463058, 0.8199999999999998}","{2.6133166790555276, 0.7999999999999998}","{2.570593608349398, 0.7799999999999998}","{2.527671821618712, 0.7599999999999998}","{2.4845415769352086, 0.7399999999999998}","{2.4411923952499395, 0.7199999999999998}","{2.3976129861203748, 0.6999999999999997}","{2.3537911640224194, 0.6799999999999997}","{2.3097137538022654, 0.6599999999999997}","{2.2653664835602574, 0.6399999999999997}","{2.2207338629432525, 0.6199999999999997}","{2.1757990444370012, 0.5999999999999996}","{2.1305436647799296, 0.5799999999999996}","{2.084947663045636, 0.5599999999999996}","{2.0389890712300494, 0.5399999999999996}","{1.9926437723035049, 0.5199999999999996}","{1.9458852195915388, 0.49999999999999956}","{1.898684109979016, 0.47999999999999954}","{1.8510080017053454, 0.4599999999999995}","{1.8028208653242068, 0.4399999999999995}","{1.7540825536011702, 0.4199999999999995}","{1.7047481725106126, 0.39999999999999947}","{1.6547673308042807, 0.37999999999999945}","{1.6040832394690507, 0.35999999999999943}","{1.5526316242362852, 0.3399999999999994}","{1.5003394033604462, 0.3199999999999994}","{1.4471230679988771, 0.2999999999999994}","{1.3928866819481684, 0.27999999999999936}","{1.337519388503337, 0.25999999999999934}","{1.28089227042303, 0.23999999999999935}","{1.222854347058356, 0.21999999999999936}","{1.163227397749162, 0.19999999999999937}","{1.1017991487624605, 0.17999999999999938}","{1.038314105533712, 0.1599999999999994}","{0.972460854529852, 0.1399999999999994}","{0.9038537775496099, 0.1199999999999994}","{0.8320052693370211, 0.0999999999999994}","{0.7562802448171605, 0.07999999999999939}","{0.6758134351343446, 0.05999999999999939}","{0.589335537517553, 0.03999999999999938}","{0.49472483407747503, 0.019999999999999383}"
"{3.094003480304565, 1}","{3.051956509342302, 0.98}","{3.009777570137186, 0.96}","{2.9674615087001444, 0.94}","{2.925002854858289, 0.9199999999999999}","{2.882395796509224, 0.8999999999999999}","{2.839634151241468, 0.8799999999999999}","{2.7967113349956194, 0.8599999999999999}","{2.753620327392304, 0.8399999999999999}","{2.71035363329791, 0.8199999999999998}","{2.666903240134442, 0.7999999999999998}","{2.623260570362708, 0.7799999999999998}","{2.5794164284786554, 0.7599999999999998}","{2.53536094175583, 0.7399999999999998}","{2.491083493839693, 0.7199999999999998}","{2.4465726501518152, 0.6999999999999997}","{2.4018160738783427, 0.6799999999999997}","{2.3568004311054858, 0.6599999999999997}","{2.311511283402353, 0.6399999999999997}","{2.265932965840209, 0.6199999999999997}","{2.220048448055078, 0.5999999999999996}","{2.173839175497403, 0.5799999999999996}","{2.127284887444622, 0.5599999999999996}","{2.0803634076526443, 0.5399999999999996}","{2.033050402656562, 0.5199999999999996}","{1.9853191016569185, 0.49999999999999956}","{1.937139970578931, 0.47999999999999954}","{1.8884803311993181, 0.4599999999999995}","{1.8393039140883387, 0.4399999999999995}","{1.7895703313736293, 0.4199999999999995}","{1.7392344518112743, 0.39999999999999947}","{1.688245656081142, 0.37999999999999945}","{1.6365469442444134, 0.35999999999999943}","{1.5840738593976118, 0.3399999999999994}","{1.5307531809789219, 0.3199999999999994}","{1.4765013268396319, 0.2999999999999994}","{1.421222383432684, 0.27999999999999936}","{1.364805655734746, 0.25999999999999934}","{1.3071225887020967, 0.23999999999999935}","{1.2480228533127689, 0.21999999999999936}","{1.1873293005883538, 0.19999999999999937}","{1.124831344341777, 0.17999999999999938}","{1.0602760945698415, 0.1599999999999994}","{0.9933561380821212, 0.1399999999999994}","{0.9236920477635541, 0.1199999999999994}","{0.8508059990992433, 0.0999999999999994}","{0.7740789412333736, 0.07999999999999939}","{0.6926735503576882, 0.05999999999999939}","{0.605374402709846, 0.03999999999999938}","{0.5101833419450673, 0.019999999999999383}"
"{3.148786208416148, 1}","{3.1059552309640366, 0.98}","{3.0629908053631043, 0.96}","{3.0198877080912254, 0.94}","{2.97664039625707, 0.9199999999999999}","{2.9332429816814116, 0.8999999999999999}","{2.8896892023360796, 0.8799999999999999}","{2.8459723908141106, 0.8599999999999999}","{2.802085439457107, 0.8399999999999999}","{2.758020761712519, 0.8199999999999998}","{2.7137702492256794, 0.7999999999999998}","{2.669325224098307, 0.7799999999999998}","{2.6246763856534825, 0.7599999999999998}","{2.5798137509426766, 0.7399999999999998}","{2.5347265881031396, 0.7199999999999998}","{2.489403341526636, 0.6999999999999997}","{2.443831547620263, 0.6799999999999997}","{2.3979977397281425, 0.6599999999999997}","{2.3518873405229663, 0.6399999999999997}","{2.3054845398699864, 0.6199999999999997}","{2.2587721557853584, 0.5999999999999996}","{2.21173147565495, 0.5799999999999996}","{2.1643420743174513, 0.5599999999999996}","{2.116581604925238, 0.5399999999999996}","{2.0684255576455395, 0.5199999999999996}","{2.0198469802030363, 0.49999999999999956}","{1.9708161529429098, 0.47999999999999954}","{1.9213002094289506, 0.4599999999999995}","{1.8712626914877184, 0.4399999999999995}","{1.8206630249264633, 0.4199999999999995}","{1.7694558987129887, 0.39999999999999947}","{1.7175905259506121, 0.37999999999999945}","{1.6650097591654136, 0.35999999999999943}","{1.611649024750503, 0.3399999999999994}","{1.557435031174056, 0.3199999999999994}","{1.5022841917145795, 0.2999999999999994}","{1.4461006834803645, 0.27999999999999936}","{1.3887740378905953, 0.25999999999999934}","{1.3301761197947146, 0.23999999999999935}","{1.2701572965873655, 0.21999999999999936}","{1.2085415138965978, 0.19999999999999937}","{1.1451198602239667, 0.17999999999999938}","{1.0796419794068803, 0.1599999999999994}","{1.0118042938349074, 0.1399999999999994}","{0.941233246507547, 0.1199999999999994}","{0.8674602019920133, 0.0999999999999994}","{0.7898810484618429, 0.07999999999999939}","{0.7076842634830156, 0.05999999999999939}","{0.6197035585911634, 0.03999999999999938}","{0.5240511379053309, 0.019999999999999383}"
"{3.197087155007867, 1}","{3.153565886930081, 0.98}","{3.1099098993118575, 0.96}","{3.0661139087407703, 0.94}","{3.022172309743296, 0.9199999999999999}","{2.9780791487254907, 0.8999999999999999}","{2.933828095264021, 0.8799999999999999}","{2.8894124104219663, 0.8599999999999999}","{2.8448249117164504, 0.8399999999999999}","{2.8000579343084495, 0.8199999999999998}","{2.7551032879238284, 0.7999999999999998}","{2.7099522089366426, 0.7799999999999998}","{2.66459530695544, 0.7599999999999998}","{2.6190225051521665, 0.7399999999999998}","{2.5732229734437295, 0.7199999999999998}","{2.527185053491597, 0.6999999999999997}","{2.4808961743048, 0.6799999999999997}","{2.4343427570228204, 0.6599999999999997}","{2.387510107196471, 0.6399999999999997}","{2.34038229258088, 0.6199999999999997}","{2.292942004078759, 0.5999999999999996}","{2.2451703970215915, 0.5799999999999996}","{2.197046909419191, 0.5599999999999996}","{2.148549053128717, 0.5399999999999996}","{2.0996521730526747, 0.5199999999999996}","{2.05032916843216, 0.49999999999999956}","{2.0005501689992506, 0.47999999999999954}","{1.9502821571173095, 0.4599999999999995}","{1.8994885249732338, 0.4399999999999995}","{1.8481285532581018, 0.4199999999999995}","{1.79615679440739, 0.39999999999999947}","{1.7435223391227002, 0.37999999999999945}","{1.6901679392319973, 0.35999999999999943}","{1.636028952488517, 0.3399999999999994}","{1.5810320649825471, 0.3199999999999994}","{1.5250937334637138, 0.2999999999999994}","{1.4681182715584975, 0.27999999999999936}","{1.4099954783588389, 0.25999999999999934}","{1.3505976715334265, 0.23999999999999935}","{1.2897759339978658, 0.21999999999999936}","{1.2273553029017805, 0.19999999999999937}","{1.1631285032746865, 0.17999999999999938}","{1.0968476192484373, 0.1599999999999994}","{1.0282127267631904, 0.1399999999999994}","{0.956855811851648, 0.1199999999999994}","{0.8823168525662648, 0.0999999999999994}","{0.8040056437443828, 0.07999999999999939}","{0.7211344958743606, 0.05999999999999939}","{0.6325820212197615, 0.03999999999999938}","{0.5365594528066551, 0.019999999999999383}"
"{3.2399891192840005, 1}","{3.1958555027329716, 0.98}","{3.1515860641663367, 0.96}","{3.1071754681215062, 0.94}","{3.0626180547772246, 0.9199999999999999}","{3.017907813779198, 0.8999999999999999}","{2.9730383554094035, 0.8799999999999999}","{2.9280028787767645, 0.8599999999999999}","{2.882794136654787, 0.8399999999999999}","{2.8374043965380555, 0.8199999999999998}","{2.7918253974271483, 0.7999999999999998}","{2.7460483017740467, 0.7799999999999998}","{2.700063641931318, 0.7599999999999998}","{2.6538612603457286, 0.7399999999999998}","{2.6074302426106515, 0.7199999999999998}","{2.560758842345366, 0.6999999999999997}","{2.5138343966937695, 0.6799999999999997}","{2.4666432310229665, 0.6599999999999997}","{2.4191705511526775, 0.6399999999999997}","{2.371400321137865, 0.6199999999999997}","{2.323315124261262, 0.5999999999999996}","{2.2748960044411652, 0.5799999999999996}","{2.226122284713513, 0.5599999999999996}","{2.176971358772988, 0.5399999999999996}","{2.127418450729528, 0.5199999999999996}","{2.0774363372065303, 0.49999999999999956}","{2.0269950246250823, 0.47999999999999954}","{1.9760613729122187, 0.4599999999999995}","{1.92459865483949, 0.4399999999999995}","{1.87256603762484, 0.4199999999999995}","{1.8199179701329737, 0.39999999999999947}","{1.7666034547610279, 0.37999999999999945}","{1.7125651775684625, 0.35999999999999943}","{1.6577384629549683, 0.3399999999999994}","{1.6020500095549102, 0.3199999999999994}","{1.5454163510690282, 0.2999999999999994}","{1.4877419680871562, 0.27999999999999936}","{1.4289169524374743, 0.25999999999999934}","{1.3688140908221893, 0.23999999999999935}","{1.3072851838888715, 0.21999999999999936}","{1.24415634076416, 0.19999999999999937}","{1.1792218698430161, 0.17999999999999938}","{1.1122361901714448, 0.1599999999999994}","{1.0429028434654997, 0.1399999999999994}","{0.9708590372822934, 0.1199999999999994}","{0.8956528145840822, 0.0999999999999994}","{0.8167069151016007, 0.07999999999999939}","{0.7332556851206494, 0.05999999999999939}","{0.6442188597885634, 0.03999999999999938}","{0.5478969212292899, 0.019999999999999383}"
"{3.2783471627005367, 1}","{3.2336667010078894, 0.98}","{3.1888494533240737, 0.96}","{3.1438900385842206, 0.94}","{3.0987827493880014, 0.9199999999999999}","{3.053521525727409, 0.8999999999999999}","{3.0080999260573176, 0.8799999999999999}","{2.9625110953830154, 0.8599999999999999}","{2.9167477299915605, 0.8399999999999999}","{2.8708020384015978, 0.8199999999999998}","{2.8246656980388716, 0.7999999999999998}","{2.7783298070737916, 0.7799999999999998}","{2.7317848307644956, 0.7599999999999998}","{2.6850205415486585, 0.7399999999999998}","{2.6380259520021903, 0.7199999999999998}","{2.590789239635668, 0.6999999999999997}","{2.5432976623278782, 0.6799999999999997}","{2.495537462982219, 0.6599999999999997}","{2.4474937617465913, 0.6399999999999997}","{2.399150433831297, 0.6199999999999997}","{2.3504899705949778, 0.5999999999999996}","{2.3014933211242514, 0.5799999999999996}","{2.252139710992798, 0.5599999999999996}","{2.202406434214848, 0.5399999999999996}","{2.152268613596793, 0.5199999999999996}","{2.101698923666625, 0.49999999999999956}","{2.050667269106322, 0.47999999999999954}","{1.999140410021401, 0.4599999999999995}","{1.9470815233940342, 0.4399999999999995}","{1.8944496875329582, 0.4199999999999995}","{1.8411992731043865, 0.39999999999999947}","{1.7872792201701897, 0.37999999999999945}","{1.7326321752623628, 0.35999999999999943}","{1.6771934554523904, 0.3399999999999994}","{1.6208897970104756, 0.3199999999999994}","{1.563637833698038, 0.2999999999999994}","{1.505342232673061, 0.27999999999999936}","{1.4458933923818762, 0.25999999999999934}","{1.385164573478447, 0.23999999999999935}","{1.3230082855156748, 0.21999999999999936}","{1.2592516798795652, 0.19999999999999937}","{1.1936905868426682, 0.17999999999999938}","{1.1260816501167663, 0.1599999999999994}","{1.0561316907234333, 0.1399999999999994}","{0.9834828285204981, 0.1199999999999994}","{0.9076906552689429, 0.0999999999999994}","{0.82818996619373, 0.07999999999999939}","{0.7442355081396825, 0.05999999999999939}","{0.6547847671747244, 0.03999999999999938}","{0.5582189901405156, 0.019999999999999383}"
"{3.3128453055333176, 1}","{3.2676735652084896, 0.98}","{3.2223641897150235, 0.96}","{3.176911757745875, 0.94}","{3.131310519941708, 0.9199999999999999}","{3.0855543725397, 0.8999999999999999}","{3.0396368283603663, 0.8799999999999999}","{2.993550984809459, 0.8599999999999999}","{2.9472894885243655, 0.8399999999999999}","{2.900844496234624, 0.8199999999999998}","{2.854207631352725, 0.7999999999999998}","{2.8073699357246387, 0.7799999999999998}","{2.760321815892234, 0.7599999999999998}","{2.7130529831093306, 0.7399999999999998}","{2.665552386232957, 0.7199999999999998}","{2.617808136466928, 0.6999999999999997}","{2.569807422758324, 0.6799999999999997}","{2.5215364164442557, 0.6599999999999997}","{2.4729801634932542, 0.6399999999999997}","{2.424122462390384, 0.6199999999999997}","{2.374945725348066, 0.5999999999999996}","{2.3254308200898794, 0.5799999999999996}","{2.2755568889130373, 0.5599999999999996}","{2.2253011410809846, 0.5399999999999996}","{2.1746386137861995, 0.5199999999999996}","{2.123541895922043, 0.49999999999999956}","{2.0719808076563724, 0.47999999999999954}","{2.019922027239664, 0.4599999999999995}","{1.967328654519261, 0.4399999999999995}","{1.9141596981458708, 0.4199999999999995}","{1.8603694702882172, 0.39999999999999947}","{1.8059068686000253, 0.37999999999999945}","{1.7507145199076337, 0.35999999999999943}","{1.6947277531873042, 0.3399999999999994}","{1.6378733602913311, 0.3199999999999994}","{1.580068090699536, 0.2999999999999994}","{1.521216810066695, 0.27999999999999936}","{1.4612102295815448, 0.25999999999999934}","{1.3999220811586734, 0.23999999999999935}","{1.3372055673339815, 0.21999999999999936}","{1.2728888460334642, 0.19999999999999937}","{1.2067692039320286, 0.17999999999999938}","{1.1386053986785847, 0.1599999999999994}","{1.0681073496484539, 0.1399999999999994}","{0.9949217956682249, 0.1199999999999994}","{0.9186113957350919, 0.0999999999999994}","{0.8386221818680437, 0.07999999999999939}","{0.754227816088179, 0.05999999999999939}","{0.6644205221955828, 0.03999999999999938}","{0.5676549150216473, 0.019999999999999383}"
"{3.344037143587314, 1}","{3.298421659976493, 0.98}","{3.2526677881088566, 0.96}","{3.206770070931277, 0.94}","{3.1607227218395337, 0.9199999999999999}","{3.114519598257738, 0.8999999999999999}","{3.0681541725566044, 0.8799999999999999}","{3.0216194999850465, 0.8599999999999999}","{2.9749081832437394, 0.8399999999999999}","{2.9280123332766816, 0.8199999999999998}","{2.880923525791182, 0.7999999999999998}","{2.833632752941426, 0.7799999999999998}","{2.7861303695291544, 0.7599999999999998}","{2.7384060329632307, 0.7399999999999998}","{2.6904486361060074, 0.7199999999999998}","{2.642246231984829, 0.6999999999999997}","{2.5937859491750013, 0.6799999999999997}","{2.5450538964592577, 0.6599999999999997}","{2.4960350551149504, 0.6399999999999997}","{2.446713156887953, 0.6199999999999997}","{2.3970705453526264, 0.5999999999999996}","{2.347088017918063, 0.5799999999999996}","{2.296744645212957, 0.5599999999999996}","{2.246017563929189, 0.5399999999999996}","{2.1948817384027244, 0.5199999999999996}","{2.143309685223488, 0.49999999999999956}","{2.091271153933031, 0.47999999999999954}","{2.038732755333488, 0.4599999999999995}","{1.985657526999434, 0.4399999999999995}","{1.932004423137941, 0.4199999999999995}","{1.8777277128327015, 0.39999999999999947}","{1.822776266713079, 0.37999999999999945}","{1.7670927069260467, 0.35999999999999943}","{1.7106123885524473, 0.3399999999999994}","{1.6532621717324905, 0.3199999999999994}","{1.5949589319278046, 0.2999999999999994}","{1.5356077397606305, 0.27999999999999936}","{1.4750996199083655, 0.25999999999999934}","{1.4133087677805551, 0.23999999999999935}","{1.350089058553191, 0.21999999999999936}","{1.285269617747558, 0.19999999999999937}","{1.2186491217888515, 0.17999999999999938}","{1.14998833377363, 0.1599999999999994}","{1.0790000984015398, 0.1399999999999994}","{1.0053354976945852, 0.1199999999999994}","{0.9285638109365187, 0.0999999999999994}","{0.8481415553736148, 0.07999999999999939}","{0.763359959761479, 0.05999999999999939}","{0.6732432886707492, 0.03999999999999938}","{0.5763130464122087, 0.019999999999999383}"
"{3.3723754474882757, 1}","{3.326357196184486, 0.98}","{3.2801998846814153, 0.96}","{3.2338980239863795, 0.94}","{3.1874457942360666, 0.9199999999999999}","{3.1408370182189254, 0.8999999999999999}","{3.0940651322351447, 0.8799999999999999}","{3.0471231539682195, 0.8599999999999999}","{3.0000036470019382, 0.8399999999999999}","{2.9526986815513454, 0.8199999999999998}","{2.905199790929026, 0.7999999999999998}","{2.8574979231752176, 0.7799999999999998}","{2.8095833872114016, 0.7599999999999998}","{2.761445792760225, 0.7399999999999998}","{2.713073983163278, 0.7199999999999998}","{2.6644559600760562, 0.6999999999999997}","{2.6155787988572907, 0.6799999999999997}","{2.566428553255892, 0.6599999999999997}","{2.5169901477621455, 0.6399999999999997}","{2.467247255687465, 0.6199999999999997}","{2.417182160687035, 0.5999999999999996}","{2.3667755990027777, 0.5799999999999996}","{2.316006579179534, 0.5599999999999996}","{2.2648521753636226, 0.5399999999999996}","{2.2132872895005757, 0.5199999999999996}","{2.161284376770088, 0.49999999999999956}","{2.108813127381676, 0.47999999999999954}","{2.0558400963399595, 0.4599999999999995}","{2.002328270881761, 0.4399999999999995}","{1.9482365628839273, 0.4199999999999995}","{1.8935192104797425, 0.39999999999999947}","{1.838125069205444, 0.37999999999999945}","{1.7819967679376665, 0.35999999999999943}","{1.7250696982998635, 0.3399999999999994}","{1.667270797553736, 0.3199999999999994}","{1.6085170734817418, 0.2999999999999994}","{1.5487138042575448, 0.27999999999999936}","{1.4877523250848523, 0.25999999999999934}","{1.4255072837862883, 0.23999999999999935}","{1.3618332052369921, 0.21999999999999936}","{1.2965601422312774, 0.19999999999999937}","{1.2294880949172364, 0.17999999999999938}","{1.1603797272208123, 0.1599999999999994}","{1.0889506453056872, 0.1399999999999994}","{1.0148560166391116, 0.1199999999999994}","{0.9376713273404375, 0.0999999999999994}","{0.8568628909414441, 0.07999999999999939}","{0.7717382786052726, 0.05999999999999939}","{0.6813513770883391, 0.03999999999999938}","{0.5842848808858536, 0.019999999999999383}"
"{3.557876482741352, 1}","{3.5092312263722167, 0.98}","{3.460442808073177, 0.96}","{3.4115055428975865, 0.94}","{3.3624134074434746, 0.9199999999999999}","{3.3131600131031753, 0.8999999999999999}","{3.2637385766530636, 0.8799999999999999}","{3.214141887867449, 0.8599999999999999}","{3.1643622737919532, 0.8399999999999999}","{3.1143915592579687, 0.8199999999999998}","{3.064221023161219, 0.7999999999999998}","{3.01384134995556, 0.7799999999999998}","{2.963242575726566, 0.7599999999999998}","{2.9124140281155078, 0.7399999999999998}","{2.861344259243206, 0.7199999999999998}","{2.8100209706507147, 0.6999999999999997}","{2.7584309291047266, 0.6799999999999997}","{2.7065598719295894, 0.6599999999999997}","{2.6543924002846846, 0.6399999999999997}","{2.601911858541967, 0.6199999999999997}","{2.549100197569546, 0.5999999999999996}","{2.495937819334365, 0.5799999999999996}","{2.4424033997413646, 0.5599999999999996}","{2.3884736860330382, 0.5399999999999996}","{2.334123264344156, 0.5199999999999996}","{2.2793242921135497, 0.49999999999999956}","{2.2240461889496004, 0.47999999999999954}","{2.168255278185349, 0.4599999999999995}","{2.1119143696581077, 0.4399999999999995}","{2.054982272118782, 0.4199999999999995}","{1.9974132210137943, 0.39999999999999947}","{1.939156203990577, 0.37999999999999945}","{1.8801541621935849, 0.35999999999999943}","{1.8203430399090952, 0.3399999999999994}","{1.7596506480398917, 0.3199999999999994}","{1.697995297694597, 0.2999999999999994}","{1.6352841481417932, 0.27999999999999936}","{1.5714111974613054, 0.25999999999999934}","{1.5062548229093666, 0.23999999999999935}","{1.439674748990177, 0.21999999999999936}","{1.371508280817289, 0.19999999999999937}","{1.301565582298257, 0.17999999999999938}","{1.2296236915066734, 0.1599999999999994}","{1.1554188264009002, 0.1399999999999994}","{1.078636292877013, 0.1199999999999994}","{0.9988968451931358, 0.0999999999999994}","{0.9157373576682984, 0.07999999999999939}","{0.8285812680658062, 0.05999999999999939}","{0.7366876646920666, 0.03999999999999938}","{0.6390469941531534, 0.019999999999999383}"
"{3.654681726785691, 1}","{3.6046725518684335, 0.98}","{3.5545182863428786, 0.96}","{3.504213152487159, 0.94}","{3.453751030921388, 0.9199999999999999}","{3.4031254337855152, 0.8999999999999999}","{3.3523294752720347, 0.8799999999999999}","{3.3013558391946054, 0.8599999999999999}","{3.250196743237704, 0.8399999999999999}","{3.1988438994715587, 0.8199999999999998}","{3.1472884706647863, 0.7999999999999998}","{3.095521021850328, 0.7799999999999998}","{3.0435314665257445, 0.7599999999999998}","{2.991309006765922, 0.7399999999999998}","{2.9388420664184656, 0.7199999999999998}","{2.8861182164156354, 0.6999999999999997}","{2.8331240910808044, 0.6799999999999997}","{2.7798452941159453, 0.6599999999999997}","{2.726266292740102, 0.6399999999999997}","{2.6723702981715944, 0.6199999999999997}","{2.6181391303340638, 0.5999999999999996}","{2.5635530642764026, 0.5799999999999996}","{2.5085906553266937, 0.5599999999999996}","{2.453228539440669, 0.5399999999999996}","{2.397441204508284, 0.5199999999999996}","{2.341200727542158, 0.49999999999999956}","{2.284476471636735, 0.47999999999999954}","{2.2272347353117525, 0.4599999999999995}","{2.1694383452761494, 0.4399999999999995}","{2.1110461816906287, 0.4199999999999995}","{2.0520126225637294, 0.39999999999999947}","{1.992286890855722, 0.37999999999999945}","{1.931812284019037, 0.35999999999999943}","{1.8705252608431768, 0.3399999999999994}","{1.8083543543177445, 0.3199999999999994}","{1.7452188713893753, 0.2999999999999994}","{1.6810273304847598, 0.27999999999999936}","{1.615675574842476, 0.25999999999999934}","{1.549044483187334, 0.23999999999999935}","{1.4809971779175357, 0.21999999999999936}","{1.4113756031362397, 0.19999999999999937}","{1.339996308092748, 0.17999999999999938}","{1.2666452218746047, 0.1599999999999994}","{1.19107113479795, 0.1399999999999994}","{1.1129774939319617, 0.1199999999999994}","{1.0320119322310395, 0.0999999999999994}","{0.9477525664561589, 0.07999999999999939}","{0.8596891713797745, 0.05999999999999939}","{0.7671947415693711, 0.03999999999999938}","{0.6694746299972625, 0.019999999999999383}"
"{3.7141177627139665, 1}","{3.6632737266755173, 0.98}","{3.612283490521388, 0.96}","{3.5611412229517256, 0.94}","{3.5098407493094923, 0.9199999999999999}","{3.4583755247411196, 0.8999999999999999}","{3.4067386047208017, 0.8799999999999999}","{3.3549226126255824, 0.8599999999999999}","{3.3029197040053195, 0.8399999999999999}","{3.250721527139996, 0.8199999999999998}","{3.1983191794167745, 0.7999999999999998}","{3.1457031589953015, 0.7799999999999998}","{3.092863311141685, 0.7599999999999998}","{3.0397887685256024, 0.7399999999999998}","{2.9864678846572463, 0.7199999999999998}","{2.932888159515973, 0.6999999999999997}","{2.879036156261553, 0.6799999999999997}","{2.82489740774177, 0.6599999999999997}","{2.7704563112888385, 0.6399999999999997}","{2.715696010035831, 0.6199999999999997}","{2.660598258673318, 0.5999999999999996}","{2.6051432711924325, 0.5799999999999996}","{2.549309547706332, 0.5599999999999996}","{2.493073676894983, 0.5399999999999996}","{2.436410109957027, 0.5199999999999996}","{2.379290901135453, 0.49999999999999956}","{2.3216854089041177, 0.47999999999999954}","{2.263559950675182, 0.4599999999999995}","{2.204877402401275, 0.4399999999999995}","{2.145596732590656, 0.4199999999999995}","{2.0856724579618393, 0.39999999999999947}","{2.0250540051190278, 0.37999999999999945}","{1.9636849590677297, 0.35999999999999943}","{1.9015021749579895, 0.3399999999999994}","{1.8384347238883314, 0.3199999999999994}","{1.7744026366512373, 0.2999999999999994}","{1.709315400620229, 0.27999999999999936}","{1.6430701541539159, 0.25999999999999934}","{1.5755495094947398, 0.23999999999999935}","{1.5066189187245662, 0.21999999999999936}","{1.436123477569908, 0.19999999999999937}","{1.363884038686371, 0.17999999999999938}","{1.2896924800650822, 0.1599999999999994}","{1.2133059470017666, 0.1399999999999994}","{1.1344398605351047, 0.1199999999999994}","{1.0527594639913835, 0.0999999999999994}","{0.9678696553602671, 0.07999999999999939}","{0.8793027705086207, 0.05999999999999939}","{0.7865035752028686, 0.03999999999999938}","{0.6888088434507932, 0.019999999999999383}"
