3,23.405849004862745,"min and time near min",10.199999999999932
3,23.46260119728189,"max"
5,12.96256935933216,"min and time near min",8.600000000000023
5,24.11214431399074,"max"
10,7.258943756426751,"min and time near min",7.2000000000000455
10,19.94905455363044,"max"
20,4.395054148734188,"min and time near min",6.7999999999999545
20,14.480457440390909,"max"
30,3.2830244697065187,"min and time near min",6.400000000000091
30,11.693962261971537,"max"
40,2.66119826853732,"min and time near min",6.400000000000091
40,9.97539115777011,"max"
50,2.2571743840361163,"min and time near min",6.2000000000000455
50,8.80121297009613,"max"
60,1.9700802521371952,"min and time near min",6.2000000000000455
60,7.929454445209825,"max"
70,1.754070493239979,"min and time near min",6.399999999999977
70,7.254807669798722,"max"
80,1.5848692453319362,"min and time near min",6.400000000000091
80,6.714011954979487,"max"
90,1.448274661291009,"min and time near min",6.399999999999977
90,6.268962484364266,"max"
100,1.3353983381700965,"min and time near min",6.399999999999977
100,5.894993537671199,"max"
