"{2.977360045678313, 1}","{2.936574887648527, 0.98}","{2.895674065595421, 0.96}","{2.854652602927268, 0.94}","{2.8135052150675377, 0.9199999999999999}","{2.772226284181249, 0.8999999999999999}","{2.730809831296824, 0.8799999999999999}","{2.6892494854969615, 0.8599999999999999}","{2.647538449808363, 0.8399999999999999}","{2.6056694633596456, 0.8199999999999998}","{2.5636347593149553, 0.7999999999999998}","{2.5214260180127086, 0.7799999999999998}","{2.4790343146462424, 0.7599999999999998}","{2.4364500607194906, 0.7399999999999998}","{2.393662938378365, 0.7199999999999998}","{2.3506618265700063, 0.6999999999999997}","{2.307434717797598, 0.6799999999999997}","{2.263968624020073, 0.6599999999999997}","{2.220249469982494, 0.6399999999999997}","{2.1762619719426284, 0.6199999999999997}","{2.1319894993709476, 0.5999999999999996}","{2.087413916726766, 0.5799999999999996}","{2.0425154018298843, 0.5599999999999996}","{1.997272236629848, 0.5399999999999996}","{1.951660565281714, 0.5199999999999996}","{1.9056541133282219, 0.49999999999999956}","{1.8592238603926787, 0.47999999999999954}","{1.8123376570279668, 0.4599999999999995}","{1.7649597741296845, 0.4399999999999995}","{1.7170503704587468, 0.4199999999999995}","{1.6685648601212884, 0.39999999999999947}","{1.6194531570420676, 0.37999999999999945}","{1.5696587671414777, 0.35999999999999943}","{1.5191176905185062, 0.3399999999999994}","{1.4677570846335721, 0.3199999999999994}","{1.4154936240545979, 0.2999999999999994}","{1.3622314709343728, 0.27999999999999936}","{1.3078597401307244, 0.25999999999999934}","{1.2522492991015008, 0.23999999999999935}","{1.1952486775342677, 0.21999999999999936}","{1.1366787612647817, 0.19999999999999937}","{1.0763257836748064, 0.17999999999999938}","{1.013931854737113, 0.1599999999999994}","{0.9491817763297696, 0.1399999999999994}","{0.8816839395657585, 0.1199999999999994}","{0.8109410849001136, 0.0999999999999994}","{0.736301986219314, 0.07999999999999939}","{0.6568726220495147, 0.05999999999999939}","{0.5713267281879311, 0.03999999999999938}","{0.47740695452834797, 0.019999999999999383}"
"{3.0485995639477954, 1}","{3.006816244677292, 0.98}","{2.964914446587256, 0.96}","{2.922889095958115, 0.94}","{2.8807348064916254, 0.9199999999999999}","{2.8384458537708044, 0.8999999999999999}","{2.796016147098416, 0.8799999999999999}","{2.753439198387832, 0.8599999999999999}","{2.710708087733834, 0.8399999999999999}","{2.6678154252336594, 0.8199999999999998}","{2.6247533085652095, 0.7999999999999998}","{2.5815132757505674, 0.7799999999999998}","{2.538086252444065, 0.7599999999999998}","{2.494462492976663, 0.7399999999999998}","{2.450631514260941, 0.7199999999999998}","{2.4065820215100375, 0.6999999999999997}","{2.362301824542634, 0.6799999999999997}","{2.3177777432298625, 0.6599999999999997}","{2.272995500376721, 0.6399999999999997}","{2.2279396000154614, 0.6199999999999997}","{2.1825931887045766, 0.5999999999999996}","{2.1369378969560655, 0.5799999999999996}","{2.0909536573404677, 0.5599999999999996}","{2.044618495110491, 0.5399999999999996}","{1.9979082863058526, 0.5199999999999996}","{1.9507964772109392, 0.49999999999999956}","{1.9032537576673685, 0.47999999999999954}","{1.8552476790196597, 0.4599999999999995}","{1.8067422052834379, 0.4399999999999995}","{1.7576971833284063, 0.4199999999999995}","{1.7080677142666105, 0.39999999999999947}","{1.6578034035546507, 0.37999999999999945}","{1.6068474611815156, 0.35999999999999943}","{1.5551356151763431, 0.3399999999999994}","{1.5025947907559372, 0.3199999999999994}","{1.4491414925883799, 0.2999999999999994}","{1.3946798071308273, 0.27999999999999936}","{1.339098913099236, 0.25999999999999934}","{1.2822699464704352, 0.23999999999999935}","{1.2240420046799618, 0.21999999999999936}","{1.164236980000676, 0.19999999999999937}","{1.1026427606724818, 0.17999999999999938}","{1.0390040834573853, 0.1599999999999994}","{0.9730098647849472, 0.1399999999999994}","{0.9042749575698072, 0.1199999999999994}","{0.8323124310480936, 0.0999999999999994}","{0.7564881700459148, 0.07999999999999939}","{0.6759383099185925, 0.05999999999999939}","{0.5893956074619872, 0.03999999999999938}","{0.4947414727108494, 0.019999999999999383}"
"{3.1102663172478047, 1}","{3.0676211387657535, 0.98}","{3.0248550752594547, 0.96}","{2.9819629711823876, 0.94}","{2.938939354617059, 0.9199999999999999}","{2.8957784115230143, 0.8999999999999999}","{2.852473957350051, 0.8799999999999999}","{2.8090194056917266, 0.8599999999999999}","{2.7654077336057052, 0.8399999999999999}","{2.7216314431721473, 0.8199999999999998}","{2.6776825187955984, 0.7999999999999998}","{2.633552379680854, 0.7799999999999998}","{2.5892318268217487, 0.7599999999999998}","{2.5447109837365383, 0.7399999999999998}","{2.499979230056487, 0.7199999999999998}","{2.4550251269241916, 0.6999999999999997}","{2.4098363329790593, 0.6799999999999997}","{2.3643995094908075, 0.6599999999999997}","{2.318700212943966, 0.6399999999999997}","{2.272722773062295, 0.6199999999999997}","{2.226450153882633, 0.5999999999999996}","{2.1798637950224236, 0.5799999999999996}","{2.1329434297207457, 0.5599999999999996}","{2.085666875530474, 0.5399999999999996}","{2.0380097926780936, 0.5199999999999996}","{1.9899454040320554, 0.49999999999999956}","{1.941444169275024, 0.47999999999999954}","{1.8924734041864006, 0.4599999999999995}","{1.842996833795385, 0.4399999999999995}","{1.7929740654318003, 0.4199999999999995}","{1.7423599641860017, 0.39999999999999947}","{1.6911039087306547, 0.37999999999999945}","{1.6391488994930608, 0.35999999999999943}","{1.5864304832805922, 0.3399999999999994}","{1.5328754479116065, 0.3199999999999994}","{1.4784002260998435, 0.2999999999999994}","{1.422908928135265, 0.27999999999999936}","{1.3662908952499406, 0.25999999999999934}","{1.3084176258586364, 0.23999999999999935}","{1.2491388682895659, 0.21999999999999936}","{1.188277584216956, 0.19999999999999937}","{1.1256233447385346, 0.17999999999999938}","{1.0609234827803158, 0.1599999999999994}","{0.9938709010353948, 0.1399999999999994}","{0.9240866207365903, 0.1199999999999994}","{0.8510934557918453, 0.0999999999999994}","{0.7742732687263674, 0.07999999999999939}","{0.6927900516374328, 0.05999999999999939}","{0.6054303010681575, 0.03999999999999938}","{0.5101987584270219, 0.019999999999999383}"
"{3.1641613562892275, 1}","{3.120764649124228, 0.98}","{3.077244978750327, 0.96}","{3.033597119890065, 0.94}","{2.9898155277265746, 0.9199999999999999}","{2.945894311979016, 0.8999999999999999}","{2.901827208335583, 0.8799999999999999}","{2.857607546917058, 0.8599999999999999}","{2.8132282173984793, 0.8399999999999999}","{2.768681630359871, 0.8199999999999998}","{2.7239596743721557, 0.7999999999999998}","{2.679053668250051, 0.7799999999999998}","{2.6339543078111665, 0.7599999999999998}","{2.588651606378335, 0.7399999999999998}","{2.543134828132784, 0.7199999999999998}","{2.497392413280453, 0.6999999999999997}","{2.451411893811173, 0.6799999999999997}","{2.4051797984216616, 0.6599999999999997}","{2.3586815449119647, 0.6399999999999997}","{2.31190131805752, 0.6199999999999997}","{2.2648219305819253, 0.5999999999999996}","{2.2174246643977686, 0.5799999999999996}","{2.169689088720982, 0.5599999999999996}","{2.1215928509771445, 0.5399999999999996}","{2.0731114355646874, 0.5199999999999996}","{2.0242178844833867, 0.49999999999999956}","{1.9748824725134029, 0.47999999999999954}","{1.925072327971245, 0.4599999999999995}","{1.8747509879656046, 0.4399999999999995}","{1.8238778744006754, 0.4199999999999995}","{1.772407673540116, 0.39999999999999947}","{1.7202895974982582, 0.37999999999999945}","{1.6674665002246742, 0.35999999999999943}","{1.613873812890927, 0.3399999999999994}","{1.5594382533782225, 0.3199999999999994}","{1.5040762507562668, 0.2999999999999994}","{1.447692006690815, 0.27999999999999936}","{1.3901750892121396, 0.25999999999999934}","{1.3313974163866786, 0.23999999999999935}","{1.2712094317744294, 0.21999999999999936}","{1.2094351890130053, 0.19999999999999937}","{1.145865929019454, 0.17999999999999938}","{1.0802515103152572, 0.1599999999999994}","{1.0122886578225732, 0.1399999999999994}","{0.9416042418154235, 0.1199999999999994}","{0.8677302324992832, 0.0999999999999994}","{0.7900633807825495, 0.07999999999999939}","{0.7077934019100736, 0.05999999999999939}","{0.6197558054765815, 0.03999999999999938}","{0.524065492811533, 0.019999999999999383}"
"{3.2116622961176695, 1}","{3.1676045862364584, 0.98}","{3.1234221018049397, 0.96}","{3.0791095575170124, 0.94}","{3.0346613458495932, 0.9199999999999999}","{2.990071510997997, 0.8999999999999999}","{2.945333720162194, 0.8799999999999999}","{2.900441231857309, 0.8599999999999999}","{2.855386860875772, 0.8399999999999999}","{2.8101629394725895, 0.8199999999999998}","{2.7647612742813874, 0.7999999999999998}","{2.719173098392901, 0.7799999999999998}","{2.6733890179377653, 0.7599999999999998}","{2.6273989524115, 0.7399999999999998}","{2.5811920678542783, 0.7199999999999998}","{2.5347567018494015, 0.6999999999999997}","{2.488080279127094, 0.6799999999999997}","{2.4411492163508473, 0.6599999999999997}","{2.393948814405106, 0.6399999999999997}","{2.3464631361990405, 0.6199999999999997}","{2.298674867626913, 0.5999999999999996}","{2.2505651588736093, 0.5799999999999996}","{2.2021134426982543, 0.5599999999999996}","{2.1532972256512184, 0.5399999999999996}","{2.1040918473367625, 0.5199999999999996}","{2.0544702017940706, 0.49999999999999956}","{2.0044024137672998, 0.47999999999999954}","{1.9538554610039656, 0.4599999999999995}","{1.9027927316583158, 0.4399999999999995}","{1.8511735032538692, 0.4199999999999995}","{1.798952326300978, 0.39999999999999947}","{1.746078291323463, 0.37999999999999945}","{1.6924941523973025, 0.35999999999999943}","{1.6381352728625234, 0.3399999999999994}","{1.5829283489704382, 0.3199999999999994}","{1.526789853882757, 0.2999999999999994}","{1.4696241261784273, 0.27999999999999936}","{1.4113210015844613, 0.25999999999999934}","{1.3517528504249623, 0.23999999999999935}","{1.2907708303189611, 0.21999999999999936}","{1.2282000835985654, 0.19999999999999937}","{1.1638334828288153, 0.17999999999999938}","{1.0974233188708296, 0.1599999999999994}","{1.028669957640372, 0.1399999999999994}","{0.9572057929886995, 0.1199999999999994}","{0.8825713787697891, 0.0999999999999994}","{0.8041773269937846, 0.07999999999999939}","{0.7212371161196176, 0.05999999999999939}","{0.6326310483825757, 0.03999999999999938}","{0.5365728779251746, 0.019999999999999383}"
"{3.2538403543956758, 1}","{3.2091968124465664, 0.98}","{3.1644269042844275, 0.96}","{3.119525292458023, 0.94}","{3.074486315013863, 0.9199999999999999}","{3.029303959317288, 0.8999999999999999}","{2.9839718332177183, 0.8799999999999999}","{2.9384831332350907, 0.8599999999999999}","{2.8928306093926923, 0.8399999999999999}","{2.8470065262701487, 0.8199999999999998}","{2.8010026197845077, 0.7999999999999998}","{2.754810049131515, 0.7799999999999998}","{2.708419343233186, 0.7599999999999998}","{2.66182034092844, 0.7399999999999998}","{2.61500212402494, 0.7199999999999998}","{2.5679529421790233, 0.6999999999999997}","{2.5206601283966465, 0.6799999999999997}","{2.4731100037372915, 0.6599999999999997}","{2.4252877695518955, 0.6399999999999997}","{2.37717738527804, 0.6199999999999997}","{2.3287614294516, 0.5999999999999996}","{2.2800209411404877, 0.5799999999999996}","{2.2309352384634726, 0.5599999999999996}","{2.1814817101802237, 0.5399999999999996}","{2.1316355755143257, 0.5199999999999996}","{2.0813696063401137, 0.49999999999999956}","{2.0306538045856883, 0.47999999999999954}","{1.979455026097968, 0.4599999999999995}","{1.927736540190302, 0.4399999999999995}","{1.875457511522304, 0.4199999999999995}","{1.8225723876694953, 0.39999999999999947}","{1.7690301715016663, 0.37999999999999945}","{1.7147735519718212, 0.35999999999999943}","{1.659737859678179, 0.3399999999999994}","{1.603849803950822, 0.3199999999999994}","{1.547025935296798, 0.2999999999999994}","{1.4891707594199166, 0.27999999999999936}","{1.4301744045762945, 0.25999999999999934}","{1.3699097093515669, 0.23999999999999935}","{1.3082285474721524, 0.21999999999999936}","{1.2449571303490439, 0.19999999999999937}","{1.17988990912304, 0.17999999999999938}","{1.112781501974052, 0.1599999999999994}","{1.0433357288352398, 0.1399999999999994}","{0.971190187129374, 0.1199999999999994}","{0.8958934684082418, 0.0999999999999994}","{0.8168690884186662, 0.07999999999999939}","{0.7333524989538319, 0.05999999999999939}","{0.644265028936361, 0.03999999999999938}","{0.547909525896133, 0.019999999999999383}"
"{3.2915407654933304, 1}","{3.2463744790072644, 0.98}","{3.2010804174520175, 0.96}","{3.1556531977110436, 0.94}","{3.110087110199197, 0.9199999999999999}","{3.064376092587235, 0.8999999999999999}","{3.0185137008688074, 0.8799999999999999}","{2.972493077443679, 0.8599999999999999}","{2.9263069158465327, 0.8399999999999999}","{2.8799474216923824, 0.8199999999999998}","{2.8334062693503728, 0.7999999999999998}","{2.786674553777694, 0.7799999999999998}","{2.7397427368616634, 0.7599999999999998}","{2.692600587510453, 0.7399999999999998}","{2.6452371146115046, 0.7199999999999998}","{2.59764049183031, 0.6999999999999997}","{2.5497979730472253, 0.6799999999999997}","{2.501695797020823, 0.6599999999999997}","{2.4533190796173217, 0.6399999999999997}","{2.4046516916426754, 0.6199999999999997}","{2.3556761199487393, 0.5999999999999996}","{2.3063733090412444, 0.5799999999999996}","{2.2567224798754673, 0.5599999999999996}","{2.206700921861106, 0.5399999999999996}","{2.1562837532802877, 0.5199999999999996}","{2.105443644307076, 0.49999999999999956}","{2.0541504955568524, 0.47999999999999954}","{2.00237106351267, 0.4599999999999995}","{1.9500685221839578, 0.4399999999999995}","{1.897201947829274, 0.4199999999999995}","{1.8437257103479825, 0.39999999999999947}","{1.7895887507988386, 0.37999999999999945}","{1.7347337191139083, 0.35999999999999943}","{1.679095939024352, 0.3399999999999994}","{1.6226021578694596, 0.3199999999999994}","{1.565169026443551, 0.2999999999999994}","{1.5067012370108004, 0.27999999999999936}","{1.4470892240783482, 0.25999999999999934}","{1.3862062992760518, 0.23999999999999935}","{1.323905043524196, 0.21999999999999936}","{1.260012707596442, 0.19999999999999937}","{1.194325259869541, 0.17999999999999938}","{1.1265995359819057, 0.1599999999999994}","{1.0565426241850557, 0.1399999999999994}","{0.9837970176266033, 0.1199999999999994}","{0.9079188317750335, 0.0999999999999994}","{0.8283436005431308, 0.07999999999999939}","{0.7443271200216008, 0.05999999999999939}","{0.654828383929521, 0.03999999999999938}","{0.5582308659560367, 0.019999999999999383}"
"{3.3254392195771643, 1}","{3.2798036412485936, 0.98}","{3.234039032604423, 0.96}","{3.1881399702462128, 0.94}","{3.142100702600334, 0.9199999999999999}","{3.0959151235627407, 0.8999999999999999}","{3.0495767434831778, 0.8799999999999999}","{3.0030786571645325, 0.8599999999999999}","{2.9564135085043866, 0.8399999999999999}","{2.909573451355468, 0.8199999999999998}","{2.862550106112208, 0.7999999999999998}","{2.8153345114609483, 0.7799999999999998}","{2.76791707064046, 0.7599999999999998}","{2.7202874914581896, 0.7399999999999998}","{2.6724347191831233, 0.7199999999999998}","{2.624346861291157, 0.6999999999999997}","{2.5760111028671084, 0.6799999999999997}","{2.5274136112586443, 0.6599999999999997}","{2.478539428328828, 0.6399999999999997}","{2.4293723483561553, 0.6199999999999997}","{2.3798947792674414, 0.5999999999999996}","{2.3300875844493536, 0.5799999999999996}","{2.2799299018503465, 0.5599999999999996}","{2.2293989364235007, 0.5399999999999996}","{2.1784697211575477, 0.5199999999999996}","{2.1271148409374914, 0.49999999999999956}","{2.075304112235261, 0.47999999999999954}","{2.0230042100720396, 0.4599999999999995}","{1.9701782317351866, 0.4399999999999995}","{1.9167851842515293, 0.4199999999999995}","{1.8627793794547831, 0.39999999999999947}","{1.8081097164197446, 0.37999999999999945}","{1.7527188257708508, 0.35999999999999943}","{1.6965420434878558, 0.3399999999999994}","{1.6395061727431448, 0.3199999999999994}","{1.5815279801505382, 0.2999999999999994}","{1.5225123563411325, 0.27999999999999936}","{1.4623500480874985, 0.25999999999999934}","{1.4009148372882614, 0.23999999999999935}","{1.3380599961000514, 0.21999999999999936}","{1.2736137789857431, 0.19999999999999937}","{1.2073736062629299, 0.17999999999999938}","{1.1390984206931447, 0.1599999999999994}","{1.068498398622827, 0.1399999999999994}","{0.9952206368446536, 0.1199999999999994}","{0.9188282952486989, 0.0999999999999994}","{0.8387681105532183, 0.07999999999999939}","{0.7543147431062354, 0.05999999999999939}","{0.6644618468342199, 0.03999999999999938}","{0.5676661394124853, 0.019999999999999383}"
"{3.356082241039931, 1}","{3.310023049081469, 0.98}","{3.263833701780985, 0.96}","{3.2175087399725038, 0.94}","{3.1710423748243786, 0.9199999999999999}","{3.12442846141526, 0.8999999999999999}","{3.0776604696501746, 0.8799999999999999}","{3.0307314521894515, 0.8599999999999999}","{2.9836340090198137, 0.8399999999999999}","{2.936360248243677, 0.8199999999999998}","{2.8889017425981773, 0.7999999999999998}","{2.841249481137428, 0.7799999999999998}","{2.7933938154322604, 0.7599999999999998}","{2.745324399531283, 0.7399999999999998}","{2.6970301228088815, 0.7199999999999998}","{2.648499034679369, 0.6999999999999997}","{2.599718259987319, 0.6799999999999997}","{2.5506739036736708, 0.6599999999999997}","{2.501350943075287, 0.6399999999999997}","{2.4517331059157024, 0.6199999999999997}","{2.4018027316860264, 0.5999999999999996}","{2.3515406136812116, 0.5799999999999996}","{2.300925818424291, 0.5599999999999996}","{2.249935478560377, 0.5399999999999996}","{2.1985445545062285, 0.5199999999999996}","{2.1467255591476753, 0.49999999999999956}","{2.094448238654091, 0.47999999999999954}","{2.0416792009383036, 0.4599999999999995}","{1.9883814813675809, 0.4399999999999995}","{1.934514032885285, 0.4199999999999995}","{1.8800311245987658, 0.39999999999999947}","{1.8248816289026768, 0.37999999999999945}","{1.769008172053757, 0.35999999999999943}","{1.7123461163896088, 0.3399999999999994}","{1.6548223335273342, 0.3199999999999994}","{1.5963537160699115, 0.2999999999999994}","{1.5368453593977145, 0.27999999999999936}","{1.4761883232204411, 0.25999999999999934}","{1.4142568518925334, 0.23999999999999935}","{1.3509048884622405, 0.21999999999999936}","{1.2859616522111297, 0.19999999999999937}","{1.219225948940803, 0.17999999999999938}","{1.150458720431225, 0.1599999999999994}","{1.079373058773438, 0.1399999999999994}","{1.0056203897660134, 0.1199999999999994}","{0.9287704726078816, 0.0999999999999994}","{0.8482804981812299, 0.07999999999999939}","{0.7634426472803789, 0.05999999999999939}","{0.673282544473123, 0.03999999999999938}","{0.5763236853564029, 0.019999999999999383}"
"{3.3839165806457214, 1}","{3.3374731122635084, 0.98}","{3.290898474794002, 0.96}","{3.244187177123719, 0.94}","{3.1973333971608704, 0.9199999999999999}","{3.1503309553559227, 0.8999999999999999}","{3.1031732855584773, 0.8799999999999999}","{3.0558534028879594, 0.8599999999999999}","{3.008363868246664, 0.8399999999999999}","{2.9606967490518152, 0.8199999999999998}","{2.9128435756978424, 0.7999999999999998}","{2.864795293188372, 0.7799999999999998}","{2.8165422072889346, 0.7599999999999998}","{2.7680739244482746, 0.7399999999999998}","{2.719379284618398, 0.7199999999999998}","{2.6704462859542297, 0.6999999999999997}","{2.621262000208555, 0.6799999999999997}","{2.571812477428655, 0.6599999999999997}","{2.522082638319415, 0.6399999999999997}","{2.472056152340009, 0.6199999999999997}","{2.4217152992491338, 0.5999999999999996}","{2.371040811377634, 0.5799999999999996}","{2.320011693384649, 0.5599999999999996}","{2.268605015607063, 0.5399999999999996}","{2.2167956763246575, 0.5199999999999996}","{2.1645561272827747, 0.49999999999999956}","{2.111856055602324, 0.47999999999999954}","{2.0586620136943323, 0.4599999999999995}","{2.004936986892022, 0.4399999999999995}","{1.9506398861139853, 0.4199999999999995}","{1.895724949816107, 0.39999999999999947}","{1.8401410355797854, 0.37999999999999945}","{1.7838307766350707, 0.35999999999999943}","{1.7267295720434361, 0.3399999999999994}","{1.6687643706281061, 0.3199999999999994}","{1.6098521972496007, 0.2999999999999994}","{1.549898354558694, 0.27999999999999936}","{1.4887942121911901, 0.25999999999999934}","{1.4264144658528737, 0.23999999999999935}","{1.3626137065637205, 0.21999999999999936}","{1.2972220781927077, 0.19999999999999937}","{1.2300397061979687, 0.17999999999999938}","{1.1608294271284536, 0.1599999999999994}","{1.089307085588029, 0.1399999999999994}","{1.015128179656711, 0.1199999999999994}","{0.9378686560265985, 0.0999999999999994}","{0.8569954733756437, 0.07999999999999939}","{0.7718171126542774, 0.05999999999999939}","{0.6813887568900845, 0.03999999999999938}","{0.5842949910237467, 0.019999999999999383}"
"{3.565997552311485, 1}","{3.517052735164735, 0.98}","{3.4679703212440933, 0.96}","{3.418744623691367, 0.94}","{3.3693696171295953, 0.9199999999999999}","{3.319838910911887, 0.8999999999999999}","{3.270145719712141, 0.8799999999999999}","{3.2202828311376837, 0.8599999999999999}","{3.1702425700037313, 0.8399999999999999}","{3.120016758848268, 0.8199999999999998}","{3.0695966742120433, 0.7999999999999998}","{3.018972998133597, 0.7799999999999998}","{2.9681357642263353, 0.7599999999999998}","{2.9170742976057054, 0.7399999999999998}","{2.8657771478183087, 0.7199999999999998}","{2.814232013788608, 0.6999999999999997}","{2.7624256596336987, 0.6799999999999997}","{2.7103438200043026, 0.6599999999999997}","{2.6579710933788188, 0.6399999999999997}","{2.6052908214559247, 0.6199999999999997}","{2.552284952462522, 0.5999999999999996}","{2.498933885784533, 0.5799999999999996}","{2.4452162948411598, 0.5599999999999996}","{2.391108924533194, 0.5399999999999996}","{2.336586358854338, 0.5199999999999996}","{2.28162075337819, 0.49999999999999956}","{2.226181526219315, 0.47999999999999954}","{2.170234999711439, 0.4599999999999995}","{2.113743983341975, 0.4399999999999995}","{2.056667286365872, 0.4199999999999995}","{1.9989591458477125, 0.39999999999999947}","{1.9405685525092076, 0.37999999999999945}","{1.8814384524695493, 0.35999999999999943}","{1.8215047974751022, 0.3399999999999994}","{1.7606954091465825, 0.3199999999999994}","{1.6989286135947228, 0.2999999999999994}","{1.6361115907466053, 0.27999999999999936}","{1.5721383668429654, 0.25999999999999934}","{1.5068873573052055, 0.23999999999999935}","{1.4402183382179141, 0.21999999999999936}","{1.3719686843770067, 0.19999999999999937}","{1.3019486539554666, 0.17999999999999938}","{1.229935412899127, 0.1599999999999994}","{1.1556653532906027, 0.1399999999999994}","{1.0788240192180074, 0.1199999999999994}","{0.9990324924215308, 0.0999999999999994}","{0.9158280998453181, 0.07999999999999939}","{0.828634908279273, 0.05999999999999939}","{0.7367128859470127, 0.03999999999999938}","{0.6390537252410113, 0.019999999999999383}"
"{3.6609385866510915, 1}","{3.6106984672618028, 0.98}","{3.560317550076149, 0.96}","{3.5097900557427653, 0.94}","{3.459109863208197, 0.9199999999999999}","{3.4082704828966413, 0.8999999999999999}","{3.357265027240291, 0.8799999999999999}","{3.3060861782510162, 0.8599999999999999}","{3.25472615177003, 0.8399999999999999}","{3.2031766579831165, 0.8199999999999998}","{3.151428857735775, 0.7999999999999998}","{3.0994733141026827, 0.7799999999999998}","{3.0472999385886377, 0.7599999999999998}","{2.994897931247249, 0.7399999999999998}","{2.942255713880534, 0.7199999999999998}","{2.889360855357013, 0.6999999999999997}","{2.836199987926854, 0.6799999999999997}","{2.7827587132197777, 0.6599999999999997}","{2.729021496395065, 0.6399999999999997}","{2.674971546641157, 0.6199999999999997}","{2.620590681901038, 0.5999999999999996}","{2.5658591753165267, 0.5799999999999996}","{2.510755580415297, 0.5599999999999996}","{2.4552565314974117, 0.5399999999999996}","{2.3993365149921173, 0.5199999999999996}","{2.3429676067090064, 0.49999999999999956}","{2.286119168876378, 0.47999999999999954}","{2.2287574995856008, 0.4599999999999995}","{2.170845425683759, 0.4399999999999995}","{2.1123418282008983, 0.4199999999999995}","{2.0532010869579906, 0.39999999999999947}","{1.9933724279445721, 0.37999999999999945}","{1.9327991532157012, 0.35999999999999943}","{1.871417728201371, 0.3399999999999994}","{1.8091566951815565, 0.3199999999999994}","{1.7459353738512176, 0.2999999999999994}","{1.6816622999192994, 0.27999999999999936}","{1.6162333398819773, 0.25999999999999934}","{1.5495294036398628, 0.23999999999999935}","{1.4814136553254056, 0.21999999999999936}","{1.4117280949430435, 0.19999999999999937}","{1.3402893467798704, 0.17999999999999938}","{1.2668834409836487, 0.1599999999999994}","{1.191259304551692, 0.1399999999999994}","{1.1131205702976392, 0.1199999999999994}","{1.032115124871876, 0.0999999999999994}","{0.9478214332477704, 0.07999999999999939}","{0.8597297502478317, 0.05999999999999939}","{0.7672137347476456, 0.03999999999999938}","{0.6694796631656247, 0.019999999999999383}"
"{3.719204512272139, 1}","{3.668172644978766, 0.98}","{3.6169980701859963, 0.96}","{3.565674955193439, 0.94}","{3.514197123911186, 0.9199999999999999}","{3.4625580300211265, 0.8999999999999999}","{3.410750727500817, 0.8799999999999999}","{3.3587678381988244, 0.8599999999999999}","{3.306601516107374, 0.8399999999999999}","{3.254243407919688, 0.8199999999999998}","{3.2016846094090643, 0.7999999999999998}","{3.148915617096858, 0.7799999999999998}","{3.0959262745892504, 0.7599999999999998}","{3.0427057128783233, 0.7399999999999998}","{2.9892422837839288, 0.7199999999999998}","{2.9355234855872787, 0.6999999999999997}","{2.8815358797503032, 0.6799999999999997}","{2.827264997433383, 0.6599999999999997}","{2.77269523430094, 0.6399999999999997}","{2.71780973185418, 0.6199999999999997}","{2.6625902432034776, 0.5999999999999996}","{2.607016980834813, 0.5799999999999996}","{2.5510684434572766, 0.5599999999999996}","{2.4947212184829475, 0.5399999999999996}","{2.4379497560202825, 0.5199999999999996}","{2.3807261094544416, 0.49999999999999956}","{2.323019636699831, 0.47999999999999954}","{2.264796654994119, 0.4599999999999995}","{2.2060200406081054, 0.4399999999999995}","{2.1466487629990927, 0.4199999999999995}","{2.0866373406435113, 0.39999999999999947}","{2.0259352029395115, 0.37999999999999945}","{1.964485939019393, 0.35999999999999943}","{1.9022264098781296, 0.3399999999999994}","{1.8390856946821725, 0.3199999999999994}","{1.7749838351809089, 0.2999999999999994}","{1.7098303334780964, 0.27999999999999936}","{1.643522347616493, 0.25999999999999934}","{1.575942516065092, 0.23999999999999935}","{1.506956325826103, 0.21999999999999936}","{1.4364089191742815, 0.19999999999999937}","{1.364121210970465, 0.17999999999999938}","{1.2898851626336298, 0.1599999999999994}","{1.2134580318433685, 0.1399999999999994}","{1.1345553917670688, 0.1199999999999994}","{1.0528426926862875, 0.0999999999999994}","{0.9679251154274916, 0.07999999999999939}","{0.8793353837845276, 0.05999999999999939}","{0.786518796529683, 0.03999999999999938}","{0.6888128594765811, 0.019999999999999383}"
