3,1.3321652878197565,"min and time near min",7.600000000000023
3,28.923571150225715,"max"
5,1.2538284429895978,"min and time near min",5.7999999999999545
5,24.144223198923527,"max"
10,1.0839674928674072,"min and time near min",4.7999999999999545
10,18.709949669461402,"max"
20,0.8882506347546398,"min and time near min",4.2000000000000455
20,14.256084141321521,"max"
30,0.7764336470483925,"min and time near min",4.
30,12.059438459125255,"max"
40,0.7008861801294932,"min and time near min",4.
40,10.663602564684291,"max"
50,0.6455918044225093,"min and time near min",3.6000000000000227
50,9.670585771488733,"max"
60,0.6024872543056788,"min and time near min",3.6000000000000227
60,8.914599109835098,"max"
70,0.5675584379953824,"min and time near min",3.6000000000000227
70,8.308529178461356,"max"
80,0.5386975168101745,"min and time near min",3.6000000000000227
80,7.817357654704992,"max"
90,0.5141791523413097,"min and time near min",3.599999999999909
90,7.400437173599302,"max"
100,0.4929957790899118,"min and time near min",3.6000000000000227
100,7.041997675947452,"max"
