    0.0060
    0.0159
    0.0190
    0.0145
    0.0010
    0.0015
    0.0125
    0.0153
    0.0020
    0.0374
    0.0075
    0.0067
    0.0058
    0.0133
    0.0035
    0.0102
    0.0067
    0.0015
    0.0045
    0.0075
    0.0047
    0.0049
    0.0111
    0.0030
    0.0175
    0.0062
    0.0152
    0.0063
    0.0165
    0.0074
    0.0070
    0.0062
    0.0239
    0.0031
    0.0021
    0.0262
    0.0057
    0.0024
    0.0135
    0.0171
    0.0186
    0.0268
    0.0162
    0.0133
    0.0143
    0.0529
    0.0242
    0.0304
    0.0268
    0.1852
    0.0114
    0.0606
    0.0242
    0.0165
    0.0238
    0.0210
    0.0120
    0.0110
    0.4966
    0.0373
    0.1297
    0.2140
