    0.0060
    0.0159
    0.0190
    0.0166
    0.0126
    0.0016
    0.0142
    0.0174
    0.0121
    0.0236
    0.0255
    0.0228
    0.0045
    0.0110
    0.0144
    0.0139
    0.0153
    0.0119
    0.0164
    0.0101
    0.0078
    0.0128
    0.0184
    0.0141
    0.0099
    0.0096
    0.0107
    0.0124
    0.0107
    0.0236
    0.0232
    0.0219
    0.0384
    0.0133
    0.0075
    0.0144
    0.0076
    0.0097
    0.0135
    0.0171
    0.0186
    0.0268
    0.0162
    0.0133
    0.0143
    0.0529
    0.0242
    0.0304
    0.0268
    0.0429
    0.0219
    0.0352
    0.0192
    0.0165
    0.0238
    0.0210
    0.0210
    0.0177
    0.0553
    0.0439
    0.0423
    0.0490
