    0.0060
    0.0159
    0.0190
    0.0145
    0.0010
    0.0015
    0.0125
    0.0153
    0.0030
    0.0191
    0.0076
    0.0067
    0.0051
    0.0069
    0.0043
    0.0102
    0.0063
    0.0015
    0.0045
    0.0057
    0.0047
    0.0032
    0.0094
    0.0030
    0.0073
    0.0060
    0.0152
    0.0062
    0.0165
    0.0074
    0.0070
    0.0082
    0.0239
    0.0027
    0.0046
    0.0112
    0.0028
    0.0024
    0.0135
    0.0171
    0.0187
    0.0268
    0.0162
    0.0133
    0.0143
    0.0530
    0.0242
    0.0304
    0.0268
    0.1851
    0.0115
    0.0606
    0.0204
    0.0165
    0.0238
    0.0210
    0.0120
    0.0110
    0.4964
    0.0373
    0.1297
    0.2140
