0.01,0.01,-0.0674841392168304
0.01,2.01,-0.07499342001248799
0.01,4.01,-0.0866197676097017
0.01,6.01,-0.11609541956390183
0.01,8.01,-0.11113720912994718
0.01,10.01,-0.08778904386831927
0.01,12.01,-0.07282348322859383
0.01,14.01,-0.06250894812272224
0.01,16.009999999999998,-0.05502584951374667
0.01,18.009999999999998,-0.04938588203110927
0.01,20.009999999999998,-0.0450081834422003
0.01,22.009999999999998,-0.04153010157552348
0.01,24.009999999999998,-0.03871412831810613
0.01,26.009999999999998,-0.036398552539954485
0.01,28.009999999999998,-0.034469666163318174
0.01,30.009999999999998,-0.03284531365842589
0.01,32.01,-0.03146474258121784
0.01,34.01,-0.030282116624976953
0.01,36.01,-0.029262241530910393
0.01,38.01,-0.02837767344571894
0.01,40.01,-0.027606716522804123
0.01,42.01,-0.026932007421552252
0.01,44.01,-0.026339496106396222
0.01,46.01,-0.02581769976693188
0.01,48.01,-0.025357148458138416
0.01,50.01,-0.024949967576763637
0.01,52.01,-0.024589559489215925
0.01,54.01,-0.024270358003427132
0.01,56.01,-0.023987637039071065
0.01,58.01,-0.023737360095807743
0.01,60.01,-0.0235160607646808
0.01,62.01,-0.023320747096871076
0.01,64.00999999999999,-0.02314882447798981
0.01,66.00999999999999,-0.022998032981055724
0.01,68.00999999999999,-0.022866396139229774
0.01,70.00999999999999,-0.022752178793863837
0.01,72.00999999999999,-0.02265385220596946
0.01,74.00999999999999,-0.022570065019781635
0.01,76.00999999999999,-0.02249961897098415
0.01,78.00999999999999,-0.022441448464565382
0.01,80.00999999999999,-0.022394603326367047
0.01,82.00999999999999,-0.022358234171389206
0.01,84.00999999999999,-0.0223315799405336
0.01,86.00999999999999,-0.022313957242896434
0.01,88.00999999999999,-0.022304751208317257
0.01,90.00999999999999,-0.022303407608692923
0.01,92.00999999999999,-0.022309426049621706
0.01,94.00999999999999,-0.02232235406858584
0.01,96.00999999999999,-0.022341782003888446
0.01,98.00999999999999,-0.02236733852132315
0.03,0.01,-0.16961434117931715
0.03,2.01,-0.26773631844745005
0.03,4.01,-0.18609015642345622
0.03,6.01,-0.11390885412550408
0.03,8.01,-0.08083898399739523
0.03,10.01,-0.06244591871943804
0.03,12.01,-0.05100409638252633
0.03,14.01,-0.04334871882556218
0.03,16.009999999999998,-0.03795968616948048
0.03,18.009999999999998,-0.03402281644137328
0.03,20.009999999999998,-0.031065825324567215
0.03,22.009999999999998,-0.028797498936489162
0.03,24.009999999999998,-0.02702937356630608
0.03,26.009999999999998,-0.02563459341056333
0.03,28.009999999999998,-0.02452494358950734
0.03,30.009999999999998,-0.023637372461563916
0.03,32.01,-0.02292574465208174
0.03,34.01,-0.022355611995968763
0.03,36.01,-0.02190079484314831
0.03,38.01,-0.021541086516101024
0.03,40.01,-0.021260675353155057
0.03,42.01,-0.02104703724816203
0.03,44.01,-0.02089014385781486
0.03,46.01,-0.0207818870021929
0.03,48.01,-0.02071565389981899
0.03,50.01,-0.020686009417726452
0.03,52.01,-0.020688455415328016
0.03,54.01,-0.020719246407829055
0.03,56.01,-0.020775246904343445
0.03,58.01,-0.020853819951621902
0.03,60.01,-0.02095273930262401
0.03,62.01,-0.021070119655221195
0.03,64.00999999999999,-0.021204360846127826
0.03,66.00999999999999,-0.021354102920831577
0.03,68.00999999999999,-0.021518189753750937
0.03,70.00999999999999,-0.02169563944687891
0.03,72.00999999999999,-0.021885620146695553
0.03,74.00999999999999,-0.02208743022778394
0.03,76.00999999999999,-0.022300482025271795
0.03,78.00999999999999,-0.022524288476811403
0.03,80.00999999999999,-0.022758452172603715
0.03,82.00999999999999,-0.023002656419367357
0.03,84.00999999999999,-0.02325665800879509
0.03,86.00999999999999,-0.0235202814486227
0.03,88.00999999999999,-0.023793414469245405
0.03,90.00999999999999,-0.024076004664160044
0.03,92.00999999999999,-0.02436805716096955
0.03,94.00999999999999,-0.02466963325335915
0.03,96.00999999999999,-0.024980849955130634
0.03,98.00999999999999,-0.025301880466638
0.05,0.01,-0.2572876700887072
0.05,2.01,-0.3852548739488417
0.05,4.01,-0.16178892412085447
0.05,6.01,-0.09702015983938236
0.05,8.01,-0.06807705917597737
0.05,10.01,-0.05236445176679203
0.05,12.01,-0.04282938819204876
0.05,14.01,-0.036615389194787046
0.05,16.009999999999998,-0.03236486586306834
0.05,18.009999999999998,-0.029357913200577762
0.05,20.009999999999998,-0.027180922719690102
0.05,22.009999999999998,-0.02558122356168042
0.05,24.009999999999998,-0.0243967788848851
0.05,26.009999999999998,-0.023519497465370746
0.05,28.009999999999998,-0.022874883271263864
0.05,30.009999999999998,-0.022410167175004075
0.05,32.01,-0.022087088728569407
0.05,34.01,-0.021877346600288117
0.05,36.01,-0.021759641573859657
0.05,38.01,-0.021717702572703786
0.05,40.01,-0.02173893763449041
0.05,42.01,-0.02181349266550445
0.05,44.01,-0.021933582500707656
0.05,46.01,-0.022093007615389373
0.05,48.01,-0.02228679980507424
0.05,50.01,-0.022510959000347875
0.05,52.01,-0.022762255501281428
0.05,54.01,-0.023038079863203165
0.05,56.01,-0.023336327973423027
0.05,58.01,-0.023655312464125777
0.05,60.01,-0.02399369409508067
0.05,62.01,-0.02435042848344713
0.05,64.00999999999999,-0.024724724798064816
0.05,66.00999999999999,-0.025116013931243884
0.05,68.00999999999999,-0.02552392431882797
0.05,70.00999999999999,-0.02594826407197044
0.05,72.00999999999999,-0.02638900846236323
0.05,74.00999999999999,-0.026846292102888285
0.05,76.00999999999999,-0.027320405414856266
0.05,78.00999999999999,-0.027811795192423838
0.05,80.00999999999999,-0.028321069282687284
0.05,82.00999999999999,-0.02884900561376138
0.05,84.00999999999999,-0.029396566041720945
0.05,86.00999999999999,-0.029964915773485805
0.05,88.00999999999999,-0.030555449486937246
0.05,90.00999999999999,-0.031169825754884726
0.05,92.00999999999999,-0.03181001205000016
0.05,94.00999999999999,-0.032478343562132
0.05,96.00999999999999,-0.03317760045398025
0.05,98.00999999999999,-0.033911110271338966
0.07,0.01,-0.3368012118661566
0.07,2.01,-0.35729502509344535
0.07,4.01,-0.14693525332723317
0.07,6.01,-0.08736194313066656
0.07,8.01,-0.06130170949618534
0.07,10.01,-0.04745798221621868
0.07,12.01,-0.0392514662871835
0.07,14.01,-0.03404233653751569
0.07,16.009999999999998,-0.0305869848319245
0.07,18.009999999999998,-0.028231520715108455
0.07,20.009999999999998,-0.026603365031250534
0.07,22.009999999999998,-0.02547677035675084
0.07,24.009999999999998,-0.024708149091341683
0.07,26.009999999999998,-0.02420251054546865
0.07,28.009999999999998,-0.023894944930309206
0.07,30.009999999999998,-0.023739882503374637
0.07,32.01,-0.023704595632073937
0.07,34.01,-0.02376512492290652
0.07,36.01,-0.023903645594836306
0.07,38.01,-0.024106719058398608
0.07,40.01,-0.024364104938708497
0.07,42.01,-0.02466793736421534
0.07,44.01,-0.02501214364186679
0.07,46.01,-0.02539202769327132
0.07,48.01,-0.025803967710467855
0.07,50.01,-0.026245194477950835
0.07,52.01,-0.026713627706134578
0.07,54.01,-0.02720775486286254
0.07,56.01,-0.027726541766489882
0.07,58.01,-0.02826936746799964
0.07,60.01,-0.02883597823363213
0.07,62.01,-0.029426457085927876
0.07,64.00999999999999,-0.030041206596711112
0.07,66.00999999999999,-0.030680943607574805
0.07,68.00999999999999,-0.031346705398809196
0.07,70.00999999999999,-0.032039867633659624
0.07,72.00999999999999,-0.03276217526542848
0.07,74.00999999999999,-0.03351578861809367
0.07,76.00999999999999,-0.03430334817972899
0.07,78.00999999999999,-0.03512806349222486
0.07,80.00999999999999,-0.035993834211954234
0.07,82.00999999999999,-0.03690541550298243
0.07,84.00999999999999,-0.03786864635446769
0.07,86.00999999999999,-0.03889076988714071
0.07,88.00999999999999,-0.03998089240975902
0.07,90.00999999999999,-0.041150659130963246
0.07,92.00999999999999,-0.042415281875115465
0.07,94.00999999999999,-0.043795166107732465
0.07,96.00999999999999,-0.045318617764539035
0.07,98.00999999999999,-0.047026637553681375
0.09000000000000001,0.01,-0.4105721400733103
0.09000000000000001,2.01,-0.3372795397919235
0.09000000000000001,4.01,-0.13706611179719913
0.09000000000000001,6.01,-0.08149235335943604
0.09000000000000001,8.01,-0.057642014260941385
0.09000000000000001,10.01,-0.04522646970054348
0.09000000000000001,12.01,-0.03803326454758353
0.09000000000000001,14.01,-0.033590050702834565
0.09000000000000001,16.009999999999998,-0.030741179510278306
0.09000000000000001,18.009999999999998,-0.028883629260295016
0.09000000000000001,20.009999999999998,-0.027676400012848892
0.09000000000000001,22.009999999999998,-0.02691445208560901
0.09000000000000001,24.009999999999998,-0.02646838752721787
0.09000000000000001,26.009999999999998,-0.026253301226688126
0.09000000000000001,28.009999999999998,-0.026211680864096087
0.09000000000000001,30.009999999999998,-0.02630353608007075
0.09000000000000001,32.01,-0.026500456572482237
0.09000000000000001,34.01,-0.026781905951073465
0.09000000000000001,36.01,-0.02713283886488543
0.09000000000000001,38.01,-0.027542128511165172
0.09000000000000001,40.01,-0.028001505566385143
0.09000000000000001,42.01,-0.028504828680385723
0.09000000000000001,44.01,-0.02904757530502369
0.09000000000000001,46.01,-0.029626482414200413
0.09000000000000001,48.01,-0.030239291602152135
0.09000000000000001,50.01,-0.030884568696626945
0.09000000000000001,52.01,-0.0315615781143884
0.09000000000000001,54.01,-0.03227019888922503
0.09000000000000001,56.01,-0.03301087392471501
0.09000000000000001,58.01,-0.033784587384574204
0.09000000000000001,60.01,-0.03459286777699229
0.09000000000000001,62.01,-0.0354378166157525
0.09000000000000001,64.00999999999999,-0.03632216489454357
0.09000000000000001,66.00999999999999,-0.03724936235765654
0.09000000000000001,68.00999999999999,-0.03822370816655194
0.09000000000000001,70.00999999999999,-0.03925053676751335
0.09000000000000001,72.00999999999999,-0.04033648075786043
0.09000000000000001,74.00999999999999,-0.041489845450389626
0.09000000000000001,76.00999999999999,-0.042721151616493966
0.09000000000000001,78.00999999999999,-0.044043941352596164
0.09000000000000001,80.00999999999999,-0.04547601338486706
0.09000000000000001,82.00999999999999,-0.04704139434646597
0.09000000000000001,84.00999999999999,-0.04877364756460969
0.09000000000000001,86.00999999999999,-0.050721796262377924
0.09000000000000001,88.00999999999999,-0.05296186034542797
0.09000000000000001,90.00999999999999,-0.055622077892985664
0.09000000000000001,92.00999999999999,-0.05894822186879685
0.09000000000000001,94.00999999999999,-0.06352754473084679
0.09000000000000001,96.00999999999999,-0.07172610061242522
0.09000000000000001,98.00999999999999,-0.060041345878010244
0.11000000000000001,0.01,-0.4799024473467619
