3,3,0.037104775434231116,0.0016790585117696863,-0.018556276468790295,-0.01007910148208549
3,2.97,0.03705323184025767,0.0016095856843386658,-0.0186265241083617,-0.010132190459149051
3,2.9400000000000004,0.0370006840699295,0.0015387526832398059,-0.018698147767698434,-0.010186320532976745
3,2.9100000000000006,0.03694710253889668,0.0014665192313959227,-0.018771188212520586,-0.010241522594079185
3,2.880000000000001,0.03689245649122019,0.0013928434483132107,-0.01884568783212877,-0.010297828765615163
3,2.850000000000001,0.0368367139409588,0.0013176817695484816,-0.018921690720989395,-0.01035527246557115
3,2.820000000000001,0.036779841610049886,0.0012409888614594872,-0.018999242765174056,-0.010413888472574746
3,2.7900000000000014,0.03672180486267641,0.0011627175305886292,-0.019078391734108115,-0.010473712995695494
3,2.7600000000000016,0.0366625676352927,0.0010828186274794357,-0.019159187378002346,-0.01053478374858885
3,2.7300000000000018,0.03660209236264535,0.001001240944466561,-0.01924168153149288,-0.010597140028628133
3,2.700000000000002,0.03654033989870337,0.000917931107012826,-0.019325928223511965,-0.0106608228004864
3,2.670000000000002,0.03647726943301215,0.0008328334581494262,-0.019411983794775614,-0.010725874785569495
3,2.6400000000000023,0.03641283840134929,0.0007458899352865839,-0.019499907022140495,-0.010792340557011004
3,2.6100000000000025,0.0363470023907711,0.000657039939218472,-0.019589759251662647,-0.010860266640928345
3,2.5800000000000027,0.03627971503834862,0.0005662201943294407,-0.01968160454011223,-0.010929701624506604
3,2.550000000000003,0.036210927923228955,0.0004733645994274664,-0.019775509806137972,-0.011000696271030952
3,2.520000000000003,0.036140590451400695,0.00037840406878245775,-0.019871544991453056,-0.011073303643141616
3,2.4900000000000033,0.03606864973280981,0.0002812663618974587,-0.019969783233043038,-0.011147579234016658
3,2.4600000000000035,0.035995050449790844,0.00018187590206994453,-0.0200703010475249,-0.011223581108260106
3,2.4300000000000037,0.03591973471669106,0.00008015358174173065,-0.02017317852787886,-0.011301370051985338
3,2.400000000000004,0.035842641929381656,-0.000023983445421534716,-0.020278499554504614,-0.011381009734120456
3,2.370000000000004,0.03576370860428431,-0.00013062198752741838,-0.02038635202122304,-0.011462566878883862
3,2.3400000000000043,0.03568286820580023,-0.0002398530536056112,-0.020496828077448653,-0.01154611145109271
3,2.3100000000000045,0.0356000509611404,-0.0003517721100534336,-0.02061002438830707,-0.011631716854783536
3,2.2800000000000047,0.035515183661680716,-0.00046647935618980563,-0.020726042413834876,-0.011719460146921393
3,2.250000000000005,0.035428189449476455,-0.0005840800203979202,-0.020844988709186878,-0.011809422266877673
3,2.220000000000005,0.03533898758765597,-0.0007046846787123542,-0.020966975247586055,-0.011901688283630779
3,2.1900000000000053,0.03524749321347794,-0.0008284095978321193,-0.021092119768072834,-0.011996347662150535
3,2.1600000000000055,0.035153617072165855,-0.0009553771049502918,-0.021220546150255586,-0.012093494550060174
3,2.1300000000000057,0.03505726523014123,-0.0010857159864561816,-0.02135238481868825,-0.012193228087888808
3,2.100000000000006,0.034958338765406216,-0.001219561918635939,-0.021487773179433445,-0.0122956527434111
3,2.070000000000006,0.03485673343305688,-0.0013570579331369723,-0.021626856091873557,-0.01240087867358644
3,2.0400000000000063,0.03475233930390336,-0.0014983549203236822,-0.021769786379344683,-0.012509022116293678
3,2.0100000000000064,0.0346450403731037,-0.0016436121748653158,-0.021916725381867914,-0.012620205814891178
3,1.9800000000000064,0.03453471413619679,-0.001792997986654733,-0.022067843555845686,-0.012734559478412063
3,1.9500000000000064,0.03442123112938913,-0.0019466902826317314,-0.02222332112440388,-0.012852220281761612
3,1.9200000000000064,0.03430445443036732,-0.002104877323700056,-0.022383348784400067,-0.012973333409238424
3,1.8900000000000063,0.034184239115689116,-0.002267758463155526,-0.022548128475381516,-0.0130980526460025
3,1.8600000000000063,0.0340604316703152,-0.0024355449721135194,-0.022717874216733894,-0.013226541023021926
3,1.8300000000000063,0.03393286934452394,-0.0026084609399662263,-0.022892813020870713,-0.01335897152042382
3,1.8000000000000063,0.033801379452250244,-0.0027867442568831613,-0.023073185889757694,-0.013495527836010927
3,1.7700000000000062,0.03366577860486103,-0.00297064768796209,-0.023259248904331023,-0.013636405225683712
3,1.7400000000000062,0.03352587187343881,-0.0031604400485587686,-0.023451274416659063,-0.013781811424500579
3,1.7100000000000062,0.03338145187143343,-0.0033564074924678543,-0.023649552356598075,-0.013931967656441557
3,1.6800000000000062,0.03323229774897242,-0.0035588549252668703,-0.02385439166553076,-0.014087109743605553
3,1.6500000000000061,0.03307817408880254,-0.003768107557628797,-0.024066121872248398,-0.014247489326680518
3,1.620000000000006,0.03291882969241716,-0.003984512614645684,-0.024285094826717125,-0.014413375209220272
3,1.590000000000006,0.03275399624362122,-0.0042084412196718435,-0.02451168661178935,-0.014585054840835276
3,1.560000000000006,0.032583386834740165,-0.004440290473785989,-0.02474629965263858,-0.01476283595676594
3,1.530000000000006,0.03240669433929631,-0.004680485754837697,-0.024989365049814204,-0.014947048392530471
3,1.500000000000006,0.0322235896117622,-0.004929483263112169,-0.025241345162273332,-0.015138046096414115
3,1.470000000000006,0.032033719493156976,-0.005187772845536745,-0.02550273647318462,-0.015336209365122366
