3,3.395471072948371,"min and time near min",4.600000000000023
3,4.688534249834678,"max"
5,4.,"equilibrium"
10,4.000000000000014,"equilibrium"
20,4.,"equilibrium"
30,4.,"equilibrium"
40,4.,"equilibrium"
50,4.,"equilibrium"
60,4.,"equilibrium"
70,3.999999999999989,"equilibrium"
80,4.,"equilibrium"
90,4.,"equilibrium"
100,4.,"equilibrium"
